"","SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","Ba","Be","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","Ga","Gd","Ge","Hf","Hg","Ho","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Sm","Sn","Sr","Ta","Tb","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr"
"21",0.385021939716391,8.73858238121631e-05,0.0049809919572933,0.0794337138452563,0.0627619293119848,0.00113601570955812,0.407305324788492,0.00428190536679599,0.00218464559530408,0.000122578323340367,5.56516281081122e-05,1.6603306524311e-06,3.58281877629869e-06,0.000209725977149191,6.93712855682139e-07,1.13601570955812e-06,6.46655096210007e-06,0.000690348008116089,0.00087529429740284,0.0251583786755218,2.75779936443619e-07,6.55393678591223e-05,1.55470519347991e-07,3.49543295248652e-06,6.84020014291113e-08,6.90348008116089e-06,1.74771647624326e-07,9.52505479552578e-06,8.73858238121631e-08,7.27363161029278e-08,3.54703420317264e-08,2.01710213476411e-06,1.87005703972429e-05,4.57729199206258e-08,3.92868695172147e-06,1.67231514215887e-06,2.53418889055273e-06,0.0215143898225546,0.00202376829366589,3.96731640107221e-05,6.6413226097244e-06,0.000699086590497305,9.69982644315011e-06,0.000258050337717318,2.09226825326352e-07,4.20185923885331e-06,1.74771647624326e-06,3.96013953652546e-07,4.57089138828755e-08,8.73858238121631e-08,2.32788141569375e-07,3.52503485053412e-08,3.72522519962545e-07,0.000298597359966161,6.459080770996e-05,1.04862988574596e-06,3.26511308621754e-07,0.000635557096585862,6.6413226097244e-06
"22",0.38291809746019,0.000179101074583812,0.000537303223751437,0.0812223373237588,0.0643166619730668,0.00115520193106559,0.417305503780282,0.0043879763273034,8.95505372919061e-05,8.95505372919061e-05,8.95505372919061e-05,8.95505372919061e-07,8.95505372919061e-07,4.29842579001149e-05,7.10897445862281e-07,2.41786450688146e-05,1.25370752208669e-05,0.000665934251355711,0.00111311317853839,0.0213748177462051,8.95505372919061e-07,5.64168384939008e-05,1.59321820557426e-07,2.50318423485071e-06,7.00964494308064e-08,7.16404298335249e-06,5.55582933672474e-07,8.95505372919061e-07,5.37303223751437e-06,1.79101074583812e-07,3.63490100373312e-08,8.23864943085536e-05,1.91638191835084e-05,4.69068024250966e-08,1.79101074583812e-06,8.95505372919061e-07,3.04471826792481e-05,0.0207282628669575,0.00183309949836532,2.09143321218181e-05,3.58202149167624e-06,0.000626853761043343,3.22381934250862e-05,5.55213331209818e-05,2.9551677306329e-05,1.07460644750287e-05,8.95505372919061e-07,8.95505372919061e-07,4.6841210835747e-08,8.95505372919061e-07,8.95505372919061e-07,3.61235668518224e-08,2.68651611875718e-06,0.000234622407704794,0.000101192107139854,4.47752686459531e-06,8.95505372919061e-07,0.00057222793329528,3.58202149167624e-06
"23",0.386853469905327,5.33100785354149e-05,0.00328745484301725,0.0790766164941988,0.0638136186301033,0.00109285660997601,0.407200149879677,0.00412264607340542,0.000337630497390961,1.77700261784716e-05,1.77700261784716e-05,3.81775211496671e-07,4.07627975551694e-06,3.46515510480197e-06,7.05337265705225e-07,9.68466426726704e-07,4.10487604722695e-06,0.000660725744232997,0.00111951164924371,0.0267261193724213,3.55400523569433e-08,4.62909181949186e-05,1.77700261784716e-08,2.1590581806843e-06,6.95482003275443e-08,4.30923134827937e-06,8.88501308923582e-08,7.79821531609438e-06,1.51045222517009e-07,7.39551442607507e-08,8.88501308923582e-09,3.55400523569433e-07,1.51933723825932e-05,2.66550392677074e-08,1.1905917539576e-06,3.55400523569433e-08,1.87473776182876e-06,0.0213506864534337,0.00245226361262909,2.34120094901364e-05,2.1324031414166e-07,0.000660054568689639,1.39139304977433e-05,6.83257506562234e-05,8.88501308923582e-09,3.99825589015612e-07,1.27944188484996e-06,4.0264988166572e-07,4.64748491719974e-08,8.03058081046277e-07,2.36688926719815e-07,8.88501308923582e-09,3.78764806636935e-07,0.000282543416237699,4.8867571990797e-05,2.39895353409367e-07,1.24390183249301e-07,0.000617508409701889,5.25104273573837e-06
"24",0.387373791021942,8.85628237361551e-05,0.00327682447823774,0.0789094759489142,0.0636072699268262,0.00115131670857002,0.408274617423675,0.00425101553933545,0.000368534201397064,0.000124229331146448,5.64012000546339e-05,3.80540697273425e-07,4.06309863431111e-06,8.41346825493474e-05,7.03056476223673e-07,3.54251294944621e-06,0.000318826165450158,0.000658589211256634,0.00101847247296578,0.0219015863099512,2.79494417237785e-07,5.31376942416931e-06,1.57564552241117e-07,2.47557491975252e-06,6.93233081922772e-08,5.67199715009768e-06,5.49455033030812e-07,7.77299888654696e-06,8.0678819627418e-07,7.37160017634832e-08,3.59480921753315e-08,4.60526683428007e-05,1.89524484362195e-05,4.63894355168314e-08,3.98160244810111e-06,1.69483955984294e-06,3.52618037861483e-06,0.0215650475797538,0.0019395258398218,2.06836537811749e-05,8.85628237361551e-06,0.000657920206036884,1.77815347512874e-05,8.3091741249801e-05,2.12044902066528e-07,4.25845409359068e-06,0.00318826165450158,4.01347866786451e-07,4.6324567381566e-08,8.00461300026215e-07,4.42814118680776e-06,3.57251355554772e-08,1.94838212219541e-05,0.000239119624087619,6.54607814934494e-05,1.91535996387472e-06,3.30909090420509e-07,0.000593370919032239,1.91701804396437e-05
"25",0.385402383692637,7.67463768326267e-05,0.00260649933001084,0.0807115999430943,0.0645527755692259,0.00116843073414279,0.412545928439647,0.0044040850748459,0.000374012367135651,0.000126075968074674,5.72395893291794e-05,3.86197336472823e-07,4.1234955463117e-06,2.62860542605669e-05,7.13507229195147e-07,1.38657393703175e-06,9.07899178029433e-06,0.000668378969816985,0.00100305284561796,0.0221642322338163,2.83649029577249e-07,0.000159985131290321,1.59906708622888e-07,2.51237370167638e-06,7.03537812674621e-08,1.25831002138454e-05,5.57622540213139e-07,1.61782717035156e-05,2.8761371917361e-05,7.48117710942956e-08,3.64824512827792e-08,2.07465804243162e-06,1.92341716882055e-05,4.70790024968222e-08,4.04078794033813e-06,1.72003291224805e-06,3.57859613939084e-06,0.0199621896963934,0.00192431553984593,2.09911109535711e-05,2.77978571595906e-06,0.000667700020007399,1.80458526737074e-05,8.26889442624129e-05,2.15196894780201e-07,4.32175491404756e-06,3.14577505346136e-05,4.07313799187704e-07,4.70131701134767e-08,8.12359950551038e-07,2.39430508632174e-07,3.62561804703439e-08,3.83152061914589e-07,0.000302893198004708,6.64338391066618e-05,1.94383129514162e-06,0.000193240467569769,0.000558150373771287,5.39275723450519e-06
"26",0.400374297472298,6.53870580538958e-05,0.00566999203410211,0.0818365736585973,0.0670886508404459,0.00114894402008988,0.384214353124692,0.00426884079009006,0.000233525207335342,0.000158797140988033,1.86820165868274e-05,4.01368617130185e-07,4.28548192559083e-06,0.000189342238107495,1.18630805326354e-06,1.44104376466706e-06,2.40063913140732e-05,0.000694635403973636,0.000845361250553939,0.027275744216768,1.30774116107792e-06,6.41440672043651e-05,2.89571257095824e-06,3.08253273682652e-06,1.86820165868274e-07,7.09916630299441e-06,5.7952804617988e-07,8.19843406080209e-06,2.70889240508997e-06,7.77506582086188e-08,3.79156188766694e-08,2.15615839589665e-06,1.9989762132093e-05,1.86820165868274e-07,2.24184199041929e-06,8.40690746407232e-06,1.7747915757486e-06,0.0222035767134443,0.00148522031865278,2.73691542997021e-05,2.88898613056914e-06,0.000693929782467637,1.87547614873069e-05,8.32657479274896e-05,4.67050414670685e-07,4.49152966529825e-06,2.82098450461093e-05,1.30774116107792e-06,1.86820165868274e-07,8.4427249794759e-07,9.34100829341369e-08,2.80230248802411e-07,3.98203712759318e-07,0.000341320443041336,6.18374749023986e-05,1.41983326059888e-05,9.34100829341369e-07,0.000671618496296444,0.000119284675906893
"27",0.387986423540262,1.95862811332854e-05,0.00347211347362786,0.0802147240958642,0.0639417625893529,0.0010772454623307,0.404189619750525,0.00436239897968629,0.000370472218645709,0.000124882618102277,5.66977980315267e-05,3.82541853291867e-07,4.08446532214197e-06,2.40377086635775e-06,7.06753651608015e-07,1.37344956452244e-06,6.23199854240898e-06,0.000662052545857191,0.00104163404208836,0.0275276278473265,2.80964199416627e-07,4.99450168898777e-05,2.31474231575191e-08,5.25268448574471e-06,1.78057101211685e-09,4.54045608089797e-06,5.4307415869564e-08,7.81387489170123e-06,1.60251391090517e-07,7.41036533908688e-08,8.90285506058426e-09,3.91725622665708e-07,1.71825102669276e-05,3.02697072059865e-08,1.69154246151101e-06,4.8075417327155e-08,1.8695995627227e-06,0.0209662236676759,0.00217229663478256,2.84001076432638e-05,2.67085651817528e-07,0.000661380022527996,1.78750428189912e-05,7.92354100391999e-05,1.06834260727011e-08,6.23199854240898e-07,1.2463997084818e-06,4.03458441831021e-07,3.5611420242337e-09,2.13668521454022e-08,2.37164221129246e-07,1.15737115787595e-08,1.2463997084818e-08,0.000315161069144683,6.27651281771191e-05,2.67085651817528e-07,1.15737115787595e-07,0.000535061589141114,6.58811274483235e-06
"28",0.384557035002088,7.60107951752931e-05,0.00311562412617432,0.079403906301357,0.0639340644378554,0.00115723181829332,0.415713276263831,0.00409482028011482,0.000370427616320887,0.000124867583087998,5.66909720038862e-05,3.82495797865468e-07,6.23124825234864e-06,3.20464195835073e-05,7.06668563295446e-07,1.37328421057545e-06,8.01160489587683e-06,0.000661972839252448,0.00109491933576983,0.0219874045475731,1.42428531482255e-06,0.000106821398611691,1.58374070254772e-07,2.84857062964509e-06,6.9679469942808e-08,6.7653552454071e-06,5.52277963319416e-07,7.81293415453256e-06,8.10933224891331e-07,7.4094731817124e-08,3.61327823721971e-08,1.42428531482255e-05,1.90498202637896e-05,4.66277701115103e-08,4.00205869196501e-06,1.70354712213682e-06,2.67053496529228e-06,0.0197352533935099,0.00180706199318111,2.02960657362213e-05,3.56071328705637e-06,0.000661300396890468,1.78728907859212e-05,8.35186409577045e-05,2.13134323294114e-07,4.28033271571763e-06,8.90178321764092e-06,4.03409868190221e-07,4.65625687037971e-08,8.04573823004183e-07,2.37135668176839e-07,3.59086802700788e-08,3.79479710979657e-07,0.0003916784615762,6.23124825234864e-05,1.92520049190806e-06,3.32609199142727e-07,0.000614223042017223,1.9268670907012e-05
"29",0.389239276338714,7.60560001070469e-05,0.00356283090470219,0.0784713506760658,0.0639720871294085,0.0010599421941489,0.404381307683699,0.00391911399517241,0.000370647916017488,0.000124941843994738,0.000169234467973354,3.82723274717917e-07,4.08640238998701e-06,2.60495964521624e-05,2.13769854282131e-06,1.37410092639686e-06,0.000242985067700689,0.000662366525924878,0.00112229173498119,0.0270507936439514,2.81097447387505e-07,6.11642923896516e-05,1.33606158926332e-06,5.87867099275861e-06,6.97209095261743e-08,4.89889249396551e-06,7.21473258202194e-06,2.13769854282131e-06,8.11415500875993e-07,7.41387972329295e-08,3.61542711614861e-08,0.00010528165323395,3.79441491350783e-05,4.66555004511399e-08,7.85604214486833e-05,1.70456025101172e-06,1.30934035747806e-05,0.0214482420463072,0.00184376499318338,2.08022841314527e-05,2.49398163329153e-06,0.000661693683649819,1.45185359366614e-05,0.000114277801268323,6.23495408322883e-07,1.63890221616301e-05,7.64389343706104e-06,4.03649783001246e-07,4.65902602670242e-08,8.05052316942787e-07,2.37276696851406e-07,3.59300357819799e-08,1.33606158926332e-06,0.000302840626899686,6.58362294447727e-05,1.72797298878056e-05,4.7207509487304e-06,0.000676937871893416,1.92801303181566e-05
"30",0.390965387260447,2.70439511593577e-05,0.00198322308501956,0.0838362485940088,0.0658069478211037,0.00102767014405559,0.405028241863313,0.00540879023187153,0.00117190455023883,0.000450732519322628,9.01465038645256e-05,2.52410210820672e-06,4.13575495098342e-06,0.000171278357342599,7.15628529863636e-07,1.26205105410336e-06,1.16288989985238e-05,0.000670366101407896,0.000982596892123329,0.0170196599296224,2.84492335505259e-07,4.7507207536605e-05,1.60382121056033e-07,2.51984314248201e-06,2.16351609274861e-07,5.77342378483942e-06,1.35219755796788e-06,7.91199562756262e-06,8.21215180197476e-07,7.50341910692302e-08,3.6590915843652e-08,6.94128079756847e-06,1.92913560580206e-05,4.72189712531037e-08,4.05280145023449e-06,1.72514667538496e-06,2.41592630356929e-05,0.0208779302950241,0.00218154539352152,3.29936204144164e-05,2.78805018905231e-06,0.000432703218549723,2.70439511593577e-05,7.68949677964403e-05,1.26205105410336e-06,4.33460375595566e-06,0.00045974716970908,4.08524768045688e-07,4.71529431460527e-08,8.14775146411214e-07,2.40142350190656e-07,3.63639723142407e-08,3.84291196448641e-07,0.000155051986646984,6.66313509769567e-05,1.19894850139819e-05,3.36826405707986e-07,0.000658069478211037,0.000225366259661314
"31",0.381479608913707,8.91724191009133e-05,0.00347772434493562,0.0794526254189138,0.0640450912978773,0.00115924144831187,0.408052989805779,0.00463696579324749,0.00187262080111918,0.000125084426108861,8.91724191009133e-05,3.83160033868324e-07,4.09106574273813e-06,0.000187262080111918,2.94268983033014e-06,1.37566903367654e-06,4.99365546965115e-06,0.000663122410555449,3.56689676403653e-05,0.0263058636347694,2.8141823237868e-07,0.00013375862865137,7.13379352807307e-07,3.21020708763288e-06,2.6751725730274e-07,3.56689676403653e-05,1.60510354381644e-06,7.57965562357763e-06,1.87262080111918e-06,7.42234035274266e-08,1.78344838201827e-07,2.6751725730274e-06,1.9082901872889e-05,1.78344838201827e-07,5.43951756515571e-06,1.70650547445703e-06,4.72613821234841e-06,0.021972084066465,0.00414651748819247,1.28408283505315e-05,2.6751725730274e-05,0.000662448800440962,1.79039285583657e-05,6.24206933706393e-05,3.74524160223836e-06,4.28027611684384e-06,7.65261655536586e-06,8.91724191009134e-07,2.6751725730274e-07,0.000124841386741279,2.3754747413456e-07,1.78344838201827e-07,8.0255177190822e-07,0.000374524160223836,1.45351043134489e-05,6.24206933706393e-05,7.13379352807307e-07,0.000579620724155937,1.93021325685912e-05
"32",0.38663140615564,7.58955159869895e-05,0.0032353348775984,0.0793812521753608,0.0638371010126427,0.00115547674199943,0.411438602978105,0.00423082253224407,0.000369865819870314,0.000124678206913329,5.66049935685643e-05,3.81915698617648e-07,4.07777976072917e-06,2.59946297623734e-05,7.05596818444093e-07,1.37120146576611e-06,1.51100804723002e-05,0.00066096888065141,0.00108614813747946,0.0219771676328292,9.77711089384133e-06,2.48871913661416e-05,1.58133877605489e-07,2.48451987325361e-06,6.95737929436672e-08,5.6924916826449e-06,5.51440369722578e-07,7.80108493356958e-06,8.09703350585738e-07,7.39823585611707e-08,3.60779828162471e-08,2.05165701789803e-06,1.90209290015383e-05,4.65570536892119e-08,3.99598910571099e-06,1.70096349531087e-06,0.000104881735043025,0.0217087414973801,0.0019918641375544,2.07583896818456e-05,2.74896718194371e-06,0.000660297458126277,1.01326421990719e-05,8.7993998044572e-05,2.12811080368786e-07,5.24408675215126e-06,7.62776422292498e-06,1.59989087353767e-05,4.6491951166997e-08,8.03353593469256e-07,2.36776024427787e-07,3.58542205909629e-08,3.78904185977471e-07,0.000268426135449098,9.95487654645663e-05,1.92228070203457e-06,3.32104758708825e-07,0.00060440321889201,1.92394477323732e-05
"33",0.380084299044372,7.63820764614858e-05,0.00357810589827604,0.0788972350569866,0.0671789382401326,0.00113604862270264,0.408798598878037,0.00411482178301744,0.000372237001968172,0.000125477509569437,5.69678839471513e-05,3.84364131586584e-07,3.48865325081914e-06,2.61612793888639e-05,7.10120346854442e-07,8.05073827112108e-07,5.84125787893563e-06,0.000626168532198307,0.00105554123999143,0.0278376638885876,2.82302601888888e-07,0.000186061506710354,1.59147662063254e-07,3.83751857590105e-06,7.00198253247235e-08,4.65153766775885e-06,7.78238032875038e-07,7.24566444400898e-06,8.14894298184404e-07,3.57810589827604e-08,8.94526474569009e-09,2.06481003753497e-06,1.61014765422422e-05,2.68357942370703e-08,4.02160709288812e-06,1.71186824501336e-06,2.21842565693114e-06,0.0216385954198243,0.00219158986269407,2.9787731603148e-05,1.43124235931041e-06,0.000664530575726922,1.2612823291423e-05,8.14913618332367e-05,2.14175396282523e-07,4.30124037011539e-06,7.67666524864945e-06,4.05380358492014e-07,4.67900075874046e-08,8.08503833250137e-07,2.38293977804831e-07,1.07343176948281e-08,3.81333312364192e-07,0.000288037524811221,6.76262014774171e-05,2.68357942370703e-07,1.16288441693971e-07,0.000784499718197021,1.93627903922915e-05
"34",0.381751382606107,7.64651505636625e-05,0.00277604805554523,0.0798785440498821,0.0609835072847194,0.00116414918458348,0.414795309460822,0.00411929711468002,0.000372641851589549,0.000125613980479024,5.70298429306074e-05,3.84782170825888e-07,4.10838557870881e-06,8.95499372756525e-06,7.10892682629865e-07,1.38149303248553e-06,5.37299623653915e-05,0.000665929789390582,0.000976094316304612,0.0260858967283976,2.82609637731334e-07,6.14933314940559e-05,1.59320753052029e-07,2.50316746274334e-06,7.0095979762949e-08,5.73521673757981e-06,5.55579211095251e-07,7.85963605685973e-06,8.15780587420396e-07,7.4537633915086e-08,3.63487664877392e-08,7.1639949820522e-05,1.9163690780002e-05,4.69064881350352e-08,1.79099874551305e-05,0.000680579523294959,8.95499372756525e-06,0.0213487050465156,0.00203278357615731,2.09141919893344e-05,2.7695995834316e-06,0.000665253327496773,1.79797261928604e-05,8.4017874579204e-05,2.14408336123631e-07,2.68649811826958e-05,8.95499372756525e-06,4.05821255242691e-07,4.68408969851696e-08,1.79099874551305e-05,2.38553149317014e-07,3.61233248127693e-08,1.79099874551305e-05,0.000322379774192349,6.61904016770918e-05,1.79099874551305e-05,3.34597374394719e-07,0.000537299623653915,3.5819974910261e-05
"35",0.397919179280554,2.16554655390777e-05,0.00129932793234466,0.0848352862493371,0.0556725926567124,0.00157002125158314,0.406130209964121,0.00448989985510212,0.000162415991543083,0.000111886571951902,0.00018948532346693,2.52647097955907e-08,1.10984260887773e-06,0.000965472838617216,6.58687076813615e-07,8.57195510921828e-07,4.00626112472938e-06,0.000670995240398768,0.000947426617334651,0.0225216841606409,1.08277327695389e-07,4.7642024185971e-05,4.33109310781555e-08,1.71439102184366e-06,1.17300438336671e-08,5.17024239745481e-06,1.80462212825648e-07,7.43504316841669e-06,1.37151281747492e-06,7.51046107028468e-08,1.26323548977954e-08,3.69947536292578e-07,1.93094567723443e-05,2.70693319238472e-08,2.715956303026e-06,6.22594634248485e-07,1.57904436222442e-06,0.0188943936828453,0.00180462212825648,2.38390583142681e-05,8.3012617899798e-07,0.000670313632940612,9.68179771809601e-06,6.81244853416821e-05,9.02311064128239e-08,8.48172400280545e-06,3.2302736095791e-06,7.21848851302591e-08,1.62415991543083e-08,1.29030482170338e-07,1.53392880901801e-07,1.62415991543083e-08,1.19105060464928e-07,0.00029234878477755,5.96427613388766e-05,5.77479081042073e-07,1.26323548977954e-07,0.000495368774206403,6.52370899364717e-05
"36",0.38406606720218,2.39996848140596e-05,0.00330662324104821,0.0805198314283852,0.0643458216181397,0.00114842936221352,0.408467524517571,0.00454038481593394,0.000369886190248015,0.000124685073571532,5.66081110912896e-05,3.81936732642996e-07,4.07800434464432e-06,2.59960614178496e-05,3.55550886134216e-07,7.64434405188564e-07,5.15548784894613e-06,0.000661005283544092,0.00106087495650297,0.0259516591789364,2.80519758534675e-07,6.04436506428167e-05,1.58142586836353e-07,2.9012952308552e-06,6.95776247236377e-08,4.27549940576395e-06,5.51470740327287e-07,7.80151457869502e-06,8.09747945036457e-07,7.39864331431032e-08,3.60799698128744e-08,2.05177001300632e-06,8.8887721533554e-06,3.2888456967415e-08,1.59997898760397e-06,1.70105717595665e-06,1.95552987373819e-06,0.0215776721777133,0.00215019398389667,2.1333053168053e-05,2.7491185814426e-06,0.000417772291207704,1.18398445082694e-05,4.97771240587902e-05,2.12822800949205e-07,4.27407647662867e-06,7.628184322404e-06,4.02820234450541e-07,4.64945117134288e-08,8.03397838206799e-07,1.77775443067108e-08,1.95552987373819e-08,3.78925054143617e-07,0.000313240330684244,5.90036695539731e-05,1.92238657173608e-06,1.59997898760397e-07,0.000587547839336792,1.92405073458762e-05
"37",0.389436707695381,0.000182834135068254,0.00265109495848968,0.0787100951468833,0.0656572345512089,0.00127983894547778,0.40470335797358,0.00447943630917222,0.000365668270136508,0.000128233051703137,5.82189241138136e-05,3.92804939528216e-07,2.28542668835317e-06,2.74251202602381e-06,7.25714906727917e-07,1.41029737921427e-06,4.20518510656984e-06,0.000679814530101938,0.000915672982266651,0.0253225277069532,2.88502093069637e-07,6.27754771149235e-05,1.62642615778863e-07,2.19400962081905e-06,7.15574919515052e-08,5.85479690743165e-06,3.65668270136508e-07,8.02351070321695e-06,8.32789740808857e-07,7.6091755290398e-08,3.71066439785806e-08,3.65668270136508e-07,1.3712560130119e-05,9.14170675341269e-08,4.10992338022652e-06,1.74946163599366e-06,2.01117548575079e-06,0.0215896061791186,0.00215779285461035,1.97460865873714e-05,2.82734616978783e-06,0.000679123963871386,1.83546063081913e-05,8.57696604614951e-05,9.14170675341269e-08,4.39569752907316e-06,7.84524824500912e-06,4.14282692159874e-07,4.78175370449596e-08,8.26258938411401e-07,2.43527019951598e-07,9.14170675341269e-08,3.89707562162492e-07,0.000286325822896392,6.75704819490796e-05,3.65668270136508e-07,1.82834135068254e-07,0.000372981635539238,1.97880059144599e-05
"38",0.382165280228113,8.90413048061773e-05,0.00329452827782856,0.0784453895342423,0.0639509228648406,0.00106849565767413,0.408343423841129,0.00498631306914593,0.00178082609612355,0.00012490050874431,8.90413048061773e-05,3.82596656109616e-07,4.0850504612757e-06,0.000186986740092972,2.29726566399938e-06,1.37364632444694e-06,3.51089864850757e-05,0.00066214739128312,0.00128219478920895,0.0256617040451403,2.81004450253711e-07,0.000133561957209266,1.04178326623228e-06,3.24110349494486e-06,1.86986740092972e-07,5.70264142216411e-06,2.07466240198393e-06,6.46439872892848e-06,2.2082243591932e-06,7.41142694554285e-08,1.86986740092972e-07,1.37301692011125e-05,1.90548434076617e-05,1.15753696248031e-07,4.00311397313385e-06,1.70399632124573e-06,1.38904435497637e-05,0.0214144338058856,0.00414042067348725,2.41123853415128e-05,2.75386860339482e-06,0.000661474771608457,1.78776035916372e-05,5.34247828837064e-05,2.04795001054208e-06,4.08699589060354e-06,7.64136456251136e-06,8.36988265178067e-07,2.31507392496061e-07,0.000124657826728648,2.37198197196113e-07,9.79454352867951e-08,5.25343698356446e-07,0.000427398263069651,6.5814448454959e-05,7.12330438449419e-05,6.85618047007566e-07,0.000578768481240153,1.92737517584242e-05
