"","SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","Ba","Be","Bi","Cd","Ce","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Ho","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Sm","Sn","Sr","Ta","Tb","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr"
"23",0.4321074013517,0.0110325293962136,0.160891053694782,0.0992927645659225,0.0658070173684271,0.00165487940943204,0.0836633479212866,0.106647784163398,0.0197666151682161,0.00193069264433738,0.00119519068458981,1.08865705689534e-06,2.3558103234297e-05,0.00155374788996675,3.99501554779882e-06,5.04583670492053e-06,1.5224124120177e-06,0.000105728406713714,0.000409122965109588,0.00266619460408496,1.83875489936894e-06,0.000799858381225487,2.80410122153763e-05,1.65487940943204e-05,8.27439704716021e-06,0.0013909221608429,0.000148235882373131,2.20650587924272e-05,1.24912308477207e-05,1.19519068458981e-05,6.15982891288593e-06,4.64285612090656e-05,5.55888916574805e-05,2.48231911414806e-06,8.27439704716021e-06,3.58557205376942e-05,7.21711298002307e-05,0.00134229107653932,3.12618129377427e-05,1.47100391949515e-05,2.02263038930583e-05,0.00132992314518505,5.51626469810681e-06,0.000330975881886408,2.02263038930583e-05,1.19519068458981e-05,0.00153536034097306,2.29844362421117e-06,4.13719852358011e-06,2.7581323490534e-06,2.89951228442833e-07,2.7581323490534e-06,1.83875489936894e-06,0.00237199382018593,1.83875489936894e-06,0.000165487940943204,1.70084828191627e-05,0.0008642148027034,0.000496463822829613
"24",0.437886792600787,0.0105769756666857,0.161873714551016,0.0951008072987217,0.065832754227321,0.00156355292464049,0.0777177777247774,0.112759757977014,0.0183947402898881,0.00156355292464049,0.00137960552174161,1.08908282627644e-06,2.35673167133908e-05,0.00186706613942365,3.99657798225557e-06,5.04781011129069e-06,1.52300782136755e-06,0.000123550257375265,0.000441473766957316,0.00253847416000456,0,0.000873750163769687,3.03035324239906e-05,1.94117049474048e-05,8.99140164828773e-06,0.00139146614488621,0.000137960552174161,2.5921834543604e-05,1.24961161176903e-05,1.5249089205399e-05,6.58276899984547e-06,5.51842208696644e-05,5.56106322486494e-05,2.79131909331382e-06,7.12838641855864e-06,2.75921104348322e-05,2.75921104348322e-05,0.00125084233971239,3.67894805797763e-05,1.56248293643044e-05,2.19094738531868e-05,0.00133044327275952,1.96786227373075e-06,0.000377092175942707,2.31088369116115e-05,1.18093337078665e-05,0.00142559237246633,3.30227519112039e-06,4.85072005476017e-06,4.29137230966558e-06,2.90064627198026e-07,2.75444096917833e-06,2.99669942973935e-06,0.00196823721101803,4.6491965380218e-06,0.000165552662608993,1.91222296527539e-05,0.0005426448385517,0.000432276396812371
"25",0.440683808600444,0.0107406073037313,0.158893597701571,0.0944419232669295,0.0658118414433883,0.00149379902212703,0.0780647828885301,0.11173387715703,0.0191681616151991,0.00168961400123847,0.00128928319034225,1.08873686241548e-06,2.35598301938294e-05,0.00153563317739969,3.99530840797156e-06,5.04620659700013e-06,1.5225240145776e-06,0.000103935199102278,0.000427360464970806,0.00290924082112778,2.51339563791311e-07,0.000768445844684142,3.41113485647016e-05,2.02958093333337e-05,9.73854570802392e-06,0.001391024124327,0.000145464793273471,2.82218907983828e-05,1.24921465347762e-05,1.36460600561818e-05,7.35677047824945e-06,4.87322465282924e-05,5.55929666785207e-05,3.00464159078052e-06,7.12612197729822e-06,3.64962668697774e-05,7.19180542179315e-05,0.0013741799743378,2.60902273296121e-05,1.42982096554428e-05,1.79903094855179e-05,0.00133002063705144,1.96723715210212e-06,0.000390847757825607,2.27882369102784e-05,1.18055822919168e-05,0.00153039033700045,2.57144000370359e-06,5.24026690654259e-06,3.43124574267243e-06,2.89972483721024e-07,3.01413294328611e-06,3.84646356691566e-06,0.00224839027012961,4.64771964944557e-06,0.000193109387466841,1.84290440789318e-05,0.000646439374509283,0.000473614743087821
"26",0.440557882817034,0.0110437083075731,0.158512927698251,0.0956022510207822,0.0655459676889536,0.00143769668680678,0.0763535985642991,0.11217697078588,0.0192120232415327,0.00213365177086612,0.00124081465644789,1.08433846615648e-06,2.34646506582003e-05,0.00255855066429182,3.97916773141161e-06,5.0258203889231e-06,1.51637315833206e-06,0.000109429779664593,0.000445777545947479,0.0029303371960393,4.48707883143518e-07,0.00063148766574647,2.92026416192792e-05,1.8305450171508e-05,8.66280933579119e-06,0.00138540451547952,0.000147647845851686,2.44866301944034e-05,1.2441679417806e-05,1.43128657419045e-05,5.63174179863803e-06,3.71420239597982e-05,5.53683762332936e-05,2.49994392037103e-06,7.87528121435562e-06,6.23612384532114e-05,6.98702275180621e-05,0.00113065229248429,4.37719118658371e-05,1.52926972418301e-05,1.34887084055184e-05,0.00132464747665214,1.95928969589938e-06,0.000349625856702439,1.99995513629682e-05,1.17578888310077e-05,0.00148623039661618,2.44500009794529e-06,4.23067432678174e-06,2.81129224745021e-06,2.88801021697796e-07,2.37174166804431e-06,2.43584279420767e-06,0.00184977535499981,2.6098315652225e-06,0.000166937647136864,1.74904501388596e-05,0.00066125143987023,0.000480117434963564
"27",0.439121929908516,0.0106134976753845,0.160586834392774,0.0973673047611358,0.0660600729333787,0.00138436926200667,0.0778015525247748,0.109365171698527,0.0181813829743543,0.00193811696680934,0.00129207797787289,1.09284339959233e-06,2.36486940156686e-05,0.00155049357344747,3.32248622881601e-06,5.06524006202557e-06,1.52826672586475e-06,0.000312867453213507,0.00043653777395277,0.00287948806497387,3.69165136535112e-07,0.000802934171963869,3.0363832480013e-05,1.94734609522272e-05,9.69058483404669e-06,0.00139627083955972,0.000146743141772707,2.59338508415916e-05,1.25392648660597e-05,1.36591100517991e-05,6.92184631003335e-06,4.6976263624093e-05,5.58026542461215e-05,2.67644723987956e-06,7.15300054257586e-06,3.50706879708356e-05,7.79861350930424e-05,0.00142128577566018,3.04561237641467e-05,1.59663921551436e-05,1.69815962806152e-05,0.00133503725711878,1.97465724852733e-06,0.000326711145833574,2.18730343397054e-05,1.18501110152933e-05,0.00152280618820734,2.49186467161201e-06,4.6145642066889e-06,2.86102980814712e-06,1.84582568267556e-07,2.86102980814712e-06,3.04561237641467e-06,0.00230728210334445,4.6652500869525e-06,0.000189197132474245,1.8273674258488e-05,0.000666437919605096,0.000476223026130294
"28",0.403638755970449,0.0107496262834808,0.146348604178323,0.163651027002245,0.0663977309245951,0.00144397965001981,0.0712194407500998,0.102429667571581,0.0164833232563665,0.00145242397545852,0.00113998393422616,9.99912982717824e-07,2.16377169678742e-05,0.00162131048423277,2.78662739477507e-06,4.63451515605176e-06,1.3983098958349e-06,0.000135109207019397,0.000375772482022699,0.0026008522351234,0,0.0010977623070326,2.78223976743413e-05,1.78223504450625e-05,8.25522083723616e-06,0.00127753833750278,0.000136152135652555,2.37994560841911e-05,1.14729829891343e-05,1.40005534044023e-05,6.04379761242065e-06,4.40260644658642e-05,5.10574511147939e-05,2.56277679986496e-06,1.85775159651671e-05,3.71550319303343e-05,0.000599547106148576,0.00127509314124556,2.78662739477507e-05,1.43455294282209e-05,2.01156117989849e-05,0.000531992502638877,1.80674140499625e-06,0.000371550319303343,2.12167756996325e-05,1.08424316377436e-05,0.00133420341931655,3.03189781019475e-06,4.45356206273815e-06,3.94001152399147e-06,2.66315269660574e-07,2.52891811234215e-06,2.75134139737034e-06,0.00190841754914899,4.2685385036039e-06,0.000202663810529096,1.75565762557043e-05,0.000540436828077589,0.000607991431587288
"29",0.440411876429728,0.0106273783185853,0.158966711193669,0.0946197390766993,0.0662040369598974,0.00150762634110479,0.0776751289116443,0.111962066620083,0.0191181818838258,0.0016648634441648,0.00121165061769771,1.09522502179124e-06,2.60828606252485e-05,0.00182672516790304,4.23615254126376e-06,5.07627868675353e-06,8.87927170221225e-07,0.000110065972142006,0.000425465102397671,0.00274424991046497,4.43963585110613e-07,0.000843530811710164,3.23723447476488e-05,1.94234068485893e-05,8.82377625407343e-06,0.00139931371800728,0.000148912785839185,2.82101861372368e-05,2.21981792555306e-05,1.29489378990595e-05,6.77969391429331e-06,4.68936536773085e-05,5.38305846946618e-05,2.85801557914957e-06,3.04300040627899e-06,3.88468136971786e-05,7.91735060113926e-05,0.0013448396932309,2.63603378659426e-05,1.56312178924362e-05,1.75735585772951e-05,0.00133794668986011,1.30414303126242e-06,0.000290426178593192,2.27531337369189e-05,1.29489378990595e-05,0.00155017285134456,3.32089932087265e-06,4.55062674738378e-06,3.11699433713076e-06,2.91700530004674e-07,2.7840216482978e-06,2.76552316558486e-06,0.00212455073958141,2.27531337369189e-06,0.000189609447807658,1.97008840892834e-05,0.000677969391429331,0.000488359943621674
"30",0.436196075857488,0.0105612074304881,0.157962886999111,0.0939583281746874,0.0695582972145941,0.00154776315791636,0.0792090557286609,0.112895665636252,0.0193925619197756,0.00154776315791636,0.00136567337463208,2.73134674926417e-07,2.33985371520297e-05,0.00159328560373743,3.95621795795443e-06,4.99683406636831e-06,1.50762750526859e-06,0.000105612074304881,0.000437015479882267,0.00315925773998222,0,0.000795732352952294,2.92254102171266e-05,1.79358436535014e-05,8.93150387009383e-06,0.00118358359134781,0.000160239009290165,2.57657043347253e-05,1.30194195048259e-05,1.32015092881101e-05,6.16373916417281e-06,4.60687151709223e-05,5.09851393195978e-05,2.97716795669794e-06,7.05639937104992e-06,3.26851160995279e-05,7.44747213632696e-05,0.00138388235296051,2.82239164090631e-05,1.53865866875215e-05,1.77537538702171e-05,0.00100149380806353,9.10448916421389e-07,0.000323188110000184,2.14865944275448e-05,1.05612074304881e-05,0.00149313622293108,2.64030185762203e-06,4.52493111461431e-06,2.73134674926417e-06,2.8713536735258e-07,2.74045123842838e-06,2.18507739941133e-06,0.0022943312693819,2.18507739941133e-06,0.000175716640869328,1.85731578949963e-05,0.000739284520134168,0.000466149845207751
"31",0.438090500400118,0.0108650848863372,0.159167987629662,0.0962073901590876,0.0656840285802743,0.00148844195780054,0.0799281160135113,0.110596286359913,0.0189955453671606,0.00174355247331425,0.0012643685865329,1.08662243175207e-06,2.3514074760073e-05,0.00163869490008659,3.98754913858406e-06,5.03640638325619e-06,1.51956712795667e-06,0.000125719309917923,0.000426530490251794,0.00274387572639639,3.67063678592475e-07,0.000834898189342527,3.76240270557286e-05,2.34920754299184e-05,9.63542156305246e-06,0.0013883226230152,0.000135813561079216,3.44122198680445e-05,1.24678855966224e-05,1.48660789829952e-05,8.16716684868256e-06,5.32242333959088e-05,4.58829598240593e-05,3.48710494662851e-06,7.11228236982268e-06,0,8.80035169425458e-05,0.00141319516258103,3.12033867600731e-05,1.95461408850493e-05,1.89955453671606e-05,0.00132743761032108,1.19295695542554e-06,0.000334945606715633,2.50520960639364e-05,1.17826547269017e-05,0.00152180287326278,3.12004126803603e-06,5.96478477712771e-06,4.31299822346158e-06,2.89409329544575e-07,3.57887086627663e-06,3.02827534838791e-06,0.00220232639812162,3.30357310733227e-06,0.000178478770663362,2.34003095102702e-05,0.00066264424809924,0.000505354816900861
"32",0.435765638062957,0.0109147781371273,0.160878326491776,0.0966737492145563,0.0685154560372614,0.00137581237022613,0.0747524721156199,0.112816614358543,0.0199034189559381,0.00173352358648493,0.00121988696826717,1.08608845135704e-06,2.35025196379236e-05,0.0014950494423124,3.66883298726969e-06,5.03393142765849e-06,1.51882039290726e-06,9.17208246817422e-05,0.00041274371106784,0.00274252735017897,0,0.000944724494221945,3.02202144840963e-05,1.93583335039894e-05,8.96668027087151e-06,0.00138764038322243,0.000155925401958962,2.58505638474278e-05,1.24617587154891e-05,1.52071626510923e-05,6.56467002893364e-06,5.22808700685931e-05,5.41152865622279e-05,2.78364451091898e-06,7.10878730176739e-06,4.31087876004189e-05,8.11581519207627e-05,0.00104561740137186,3.11880530100037e-05,1.55818697325486e-05,2.18492349279e-05,0.00132678529021539,1.962451741772e-06,0.000353125175024708,2.30453004018115e-05,1.17768645771296e-05,0.00150422152478057,3.29319576229213e-06,4.83738325968585e-06,4.27957341126791e-06,2.89267110036125e-07,2.74686778121127e-06,2.98846016510593e-06,0.00218295562742547,4.63641382106682e-06,0.000183441649363484,1.90696541061621e-05,0.000605357442899499,0.00047694828834506
"33",0.440750933340274,0.0107189894691892,0.159091406468411,0.0944662436567317,0.065520214303945,0.00151951515959472,0.07881340677175,0.111766747582238,0.018398948619189,0.00164766704052439,0.00129982622085813,1.08391242338096e-06,2.34554312629606e-05,0.00162935962896301,3.9776042936867e-06,5.02384571539208e-06,1.51577736665882e-06,0.000111675210524431,0.000475992700595935,0.0026637283821811,0,0.000836648708355163,3.0159666899709e-05,1.93195481958293e-05,8.94871511610202e-06,0.00138486018213397,0.000156528368849817,2.57987710583053e-05,1.24367910109139e-05,1.51766944039397e-05,6.55151741174224e-06,6.40759404648374e-05,5.53466216820876e-05,2.77806735159678e-06,7.09454452068881e-06,4.66838994815244e-05,8.09955478447816e-05,0.00160189851162094,4.57685289034553e-05,1.55506507425895e-05,2.83764879201423e-05,0.0013241270150941,1.95851987978924e-06,0.000293833955560183,2.29991280865375e-05,1.17532690893419e-05,0.00156528368849817,3.28659769369053e-06,4.82769134067967e-06,1.83074115613821e-05,2.88687550127158e-07,2.74136430575212e-06,1.46459292491057e-05,0.00203212268331341,4.62712455353918e-06,0.000190397080238374,1.90314471804026e-05,0.000628859587133476,0.000506199929672215
"34",0.442672241509265,0.0106987507243512,0.158012318390417,0.0935454871026603,0.0654523986856059,0.00149965394768683,0.0770858706036585,0.111468180623796,0.0201173090543355,0.00164596164990018,0.00133505778269681,1.0827905376851e-06,2.17632707042357e-05,0.00171911550100686,3.68512524949874e-06,5.01864586665458e-06,7.95548130785087e-07,0.000115857411690196,0.000445598395553532,0.00295358673843199,0,0.000847395922756943,2.86854538652048e-05,1.68893953742535e-05,9.00706791750932e-06,0.00138342680541867,0.000146307702213349,2.63079537042379e-05,1.242391851528e-05,1.35334624547348e-05,7.31538511066747e-06,4.92874071831221e-05,5.53225998994227e-05,3.15475982897535e-06,7.08720142926861e-06,4.57211569416717e-05,8.00120246479255e-05,0.00137803567022198,2.62439440845195e-05,1.35974720744532e-05,1.76483665794853e-05,0.00132275649924274,1.35334624547348e-06,0.000354156081670189,2.24948092153025e-05,1.17411040618116e-05,0.00156640683682167,2.67925979678196e-06,4.48981761167216e-06,2.36835592957859e-06,2.88388748834661e-07,3.13647136619868e-06,2.68840402817029e-06,0.00229794534788842,4.62233532450408e-06,0.000197515397988022,2.08488475654023e-05,0.000711421202012411,0.000505950322716539
