"","SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","Ba","Be","Bi","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Hg","Ho","In","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Se","Sm","Sn","Sr","Ta","Tb","Te","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr"
"29",0.658043192300733,0.00449339387449287,0.148760018483211,0.0251438848721622,0.0162270978675861,0.00028681237496763,0.00908239187397495,0.0164439094981441,0.0368075881208459,0.0424482314952093,0.00143406187483815,4.47905435526039e-06,1.10461966565066e-05,0.018279508697937,3.24073863830617e-05,5.24017080222816e-07,1.25834917658946e-06,0.00150503097047157,0.000613626412272818,5.7362474993526e-05,0.00019643189622452,1.71947895544055e-05,0.000200768662477341,2.07995976585398e-05,8.79245877289969e-06,1.40393762370622e-05,0.00363219441059842,0.000239010312473025,4.54028674627437e-05,8.82686759517291e-06,5.87475969354823e-05,1.34093989964665e-07,3.45151219291684e-06,3.24655069755255e-07,0.000844158159729024,0.000303671762068233,9.52179616350064e-07,2.13695217504481e-05,0.000105164537488131,0.000505185010933365,1.9120824997842e-05,0.000296372787466551,0.000159580968338878,0.0017304346623047,0.0011713480455061,2.49185192988549e-06,1.9120824997842e-05,2.32716990110133e-06,7.00214659807835e-05,2.4965893046286e-05,0.00540163306189037,1.01896865600334e-05,4.7504722697515e-06,2.55306956893376e-06,0.000277251962468709,7.00774161167628e-06,1.09940251857731e-06,3.8241649995684e-05,0.000325054024963314,5.113709832903e-06,0.000143406187483815,6.79914754151431e-06,0.000831755887406128,0.00354691303709969
"30",0.659907383370785,0.00450089203576069,0.143549726842665,0.0260477156112108,0.0162541761518671,0.000287290981006001,0.0076610928268267,0.0174289861810308,0.0408910829631875,0.0429021198302296,0.00143645490503001,4.48652858806106e-06,1.10646295306859e-05,0.0183195882221494,3.24614648404941e-05,5.24891511595705e-07,1.26044899363663e-06,0.00157052402949947,0.000614650375434278,4.76110589100558e-05,0.000268138248938935,1.72234826333223e-05,0.000201103686704201,1.81950954637134e-05,8.61872943018004e-06,1.34069124469467e-05,0.00363825548163012,0.000223704568329261,3.92631007374869e-05,8.84159705770545e-06,5.88456295069022e-05,1.34317753647503e-07,2.87290981006001e-06,3.25196824192421e-07,0.000890602041118605,0.000296867347039535,9.53768525873409e-07,2.14051812374142e-05,0.000124492758435934,0.000536276497877869,0.000105340026368867,0.000277714614972468,0.000148433673519767,0.00152264219933181,0.00117330268308991,2.49601010256024e-06,2.68138248938935e-05,2.33105326759522e-06,8.81025675085071e-05,2.50075538259738e-05,0.00429021198302296,1.02066901691604e-05,4.78818301676669e-06,2.55732989595839e-06,0.000220256418771268,7.01943548454726e-06,9.57636603353338e-07,1.91527320670668e-05,0.000296867347039535,5.12224312022989e-06,8.61872943018004e-05,5.74581962012003e-06,0.000823567478883871,0.00301655530056301
"31",0.653307359777651,0.00460345761440505,0.152585438844134,0.0275248403194635,0.0162782283292924,0.000383621467867088,0.00709699715554112,0.0168793445861519,0.0386498628876091,0.0434451312359477,0.00115086440360126,4.49316754537366e-06,1.10810024572575e-05,0.0172246039072322,3.25094998134471e-05,5.25668221756096e-07,1.26231414770825e-06,0.00154407640816503,0.000615559906606228,3.83621467867088e-05,0.000191810733933544,1.91810733933544e-05,6.71337568767404e-05,2.08651357504564e-05,8.82016320164352e-06,1.40836133394034e-05,0.00364363920366839,0.000210991807326898,4.55459287541158e-05,8.85468044373303e-06,8.63148302700948e-05,1.34516510841465e-07,3.46238766883057e-06,3.25678035398732e-07,0.000978234743061074,0.000304628610762214,9.55179868385798e-07,1.91810733933544e-05,0.000105495903663449,0.000412393077957119,4.7952683483386e-05,0.000335668784383702,0.000160083796919643,0.00160161962834509,0.00117503888208539,2.4997035827638e-06,7.67242935734176e-05,2.33450265231064e-06,8.63148302700948e-05,2.50445588464668e-05,0.00441164688047151,1.02217935567809e-05,4.76544067891851e-06,2.56111411435359e-06,0.000220582344023575,7.02982252023104e-06,1.10286665978324e-06,2.49353954113607e-05,0.000335668784383702,6.71337568767404e-05,9.59053669667719e-05,6.82057118459846e-06,0.00078642400912753,0.00299224744936328
"32",0.653730736086512,0.00458645552506209,0.152270323432061,0.0275425588933599,0.0161759825014698,0.000369299016303701,0.00700476843827664,0.0175047733727954,0.0371205075742688,0.0421310613245054,0.00131994616149839,2.76378618653092e-06,7.43363181204868e-05,0.0189081096347495,2.32539251556395e-05,4.76514859746711e-07,9.53029719493421e-07,0.00159155963155401,0.000611693488777936,5.4322694011125e-05,0.000170592319789322,1.06739328583263e-05,0.000164874141472362,2.18243805763993e-05,8.00544964374474e-06,2.16337746325007e-05,0.00362075299645163,0.000266848321458158,4.33628522369507e-05,2.4778772706829e-05,5.85625419767757e-05,8.57726747544079e-08,3.90742184992303e-06,2.09666538288553e-07,0.000914908530713684,0.000352620996212566,1.14363566339211e-06,2.38257429873355e-05,0.000142954457924013,0.000571817831696053,6.57590506450461e-05,0.000285908915848026,0.000173451408947803,0.00153437784838441,0.0011676582985973,2.09666538288553e-06,2.85908915848026e-05,2.31983931478944e-06,8.86317639128882e-05,2.57318024263224e-05,0.0042886337377204,1.01575890424503e-05,5.90878426085921e-06,2.54502739855915e-06,0.000251599845946263,4.57454265356842e-06,1.42954457924013e-06,2.172907760445e-05,0.000290674064445493,3.52620996212566e-06,0.000126752952692625,7.84343459143086e-06,0.000893941876884829,0.00326889193786243
"33",0.658521908785134,0.00441465543627653,0.145898510496153,0.0271862961894995,0.016282250150463,0.00033383313598962,0.00792374052665018,0.0173151957029099,0.0374890774553861,0.0439451033324267,0.00131400141939363,4.4942776610442e-06,1.10837402128272e-05,0.0177564693884134,3.2517531854278e-05,5.25798097289243e-07,1.26262602450838e-06,0.00162120114891511,0.000615711991453182,4.3532608365543e-05,0.000166820638932744,1.61928256767379e-05,0.000138216207443121,2.12003227165822e-05,8.82234237731146e-06,1.36411126257827e-05,0.00364453942849574,0.000179387346063388,4.55571816728482e-05,8.85686814748966e-06,8.3554213059471e-05,1.34549745499448e-07,3.46324311229441e-06,3.25758499856599e-07,0.000875352691352093,0.000304703874591369,1.14443371044717e-06,2.14421519840327e-05,0.000119780420857134,0.000479549381267848,6.34654959911039e-05,0.000291735265321717,0.000160123348423068,0.00165285773939688,0.00117532919600388,2.50032117827763e-06,3.15126968886753e-05,2.33507943204366e-06,7.07860548984887e-05,2.50507465429985e-05,0.00482523182191893,7.97170505768317e-06,4.34558651158902e-06,2.56174688241391e-06,0.000245194682640652,7.03155936090346e-06,1.10313914229122e-06,1.56364371167552e-05,0.000333161632555158,5.13109019096553e-06,9.41816175033724e-05,7.03160024943654e-06,0.000860483686731865,0.00327118101645001
"34",0.654875282190843,0.00463109955655236,0.148384210281372,0.0274085483959221,0.0160417691282995,0.000283536707544022,0.00737195439614457,0.0163506168017053,0.0395061145844671,0.0452713609711955,0.0012286590660241,4.42789933643754e-06,1.20975661885449e-05,0.0174611355729194,3.20372635113716e-05,5.18032311681034e-07,1.24397764396036e-06,0.00148784209944726,0.00060661822077071,8.88415016971269e-05,0.000250173888289676,1.69984088647455e-05,0.000153109822073772,2.05620466655538e-05,8.69204061354009e-06,1.38790333390519e-05,0.00359071132986192,0.000208872041224096,4.4884323958814e-05,8.72605645465894e-06,5.80766440537646e-05,1.32562510318159e-07,3.41209267326118e-06,3.20947203119353e-07,0.000834517078570969,0.000300203544566847,9.41304828429726e-07,1.21920784243929e-05,9.53628459706394e-05,0.000499415322357702,5.48170967918443e-05,0.000287426475433503,0.000157758403397339,0.00210762285941056,0.00115797014772605,2.46339263418006e-06,3.21742166206061e-05,2.30059142925157e-06,6.92217548975625e-05,2.46807590364224e-05,0.00416137374438776,1.00733107435253e-05,4.69621740274119e-06,2.52391111013955e-06,0.000208872041224096,6.92770660302987e-06,1.08684630646846e-06,6.90884444048934e-05,0.000345914783203707,5.05530645084769e-06,0.00035432637219418,6.72149487358966e-06,0.000807134494141983,0.00295067200317479
"35",0.65068968231225,0.00493882111811954,0.150064180127478,0.0264986748452952,0.0161207104423242,0.000348683393501892,0.00683836770201167,0.0180456925469752,0.0419799795040161,0.0433096621127406,0.00123470527952989,4.44968896507462e-06,1.09737760406446e-05,0.0192519046277468,3.65662717399235e-05,5.20581541199567e-07,1.25009923996677e-06,0.00160511686338885,0.000609603380267518,4.72201166869528e-05,0.000180456925469752,1.70820577890867e-05,0.000132968260872449,2.06632322000066e-05,8.7348140197711e-06,1.39473318615162e-05,0.00360838116841873,0.000208950124228134,4.51051990682911e-05,8.76899725235245e-06,5.8362438379757e-05,1.33214848515476e-07,3.42888353199047e-06,3.22526579667173e-07,0.00087379142859038,0.00028493198758382,9.45936975885516e-07,2.12294197792478e-05,0.000123470527952989,0.00050187293794085,6.28358411458248e-05,0.00029442972050328,0.000158534730220336,0.00155762819879155,0.00116366850208658,2.47551495372883e-06,3.32420652181123e-05,2.3119126064239e-06,6.95623941529342e-05,2.48022126949235e-05,0.00434046394419352,1.01228813601021e-05,4.71932742070449e-06,2.53633124023384e-06,0.000227222200393148,6.96179774709552e-06,1.09219466143413e-06,2.09330527778228e-05,0.000341244257018648,5.08018354082672e-06,9.49773291946066e-05,6.75457125271516e-06,0.000816805031073617,0.00300128360254957
"36",0.645035835328912,0.00488737562758685,0.153854584756434,0.0277602935646933,0.0187675224099335,0.000390990050206948,0.0089927711547598,0.0177900472844161,0.0369485597445566,0.0443773706984886,0.00156396020082779,4.57947208721527e-06,1.12938458089825e-05,0.0184449556185128,3.31339406914171e-05,5.35765231177893e-07,1.28656061594652e-06,0.00170569409402781,0.000627383551101838,6.84232587862159e-05,1.95495025103474e-05,3.90990050206948e-05,0.000136846517572432,1.98231955454923e-05,9.3642117024564e-06,1.66170771337953e-05,0.00371362604678812,0.000234594030124169,6.20305714653323e-05,9.02476071141346e-06,8.79727612965633e-05,1.37100297384269e-07,3.22566791420732e-06,3.31933643129608e-07,0.000923713993613914,0.000310479902177053,8.40628607944938e-07,4.88737562758685e-05,0.000146621268827605,0.000557160821544901,7.81980100413896e-05,0.000303017288910384,0.000160002903295938,0.00160305920584849,0.00119760897130205,2.54771776658216e-06,3.90990050206948e-05,2.37934366475923e-06,7.43858570518718e-05,2.93242537655211e-05,0.0044963855773799,1.04181332660859e-05,5.70845473302144e-06,2.6103078686508e-06,0.000215044527613821,7.16485100641803e-06,7.62430597903548e-07,1.95495025103474e-05,0.000283467786400037,5.22835616281244e-06,0.000127071766317258,6.25584080331116e-06,0.000850403359200111,0.00287377686902107
"37",0.656283683737812,0.00461707114187406,0.150007699140071,0.0290215900346369,0.0159931757895562,0.000376903766683596,0.00706694562531743,0.0171491213841036,0.0377846026100305,0.0426843515769173,0.00103648535837989,4.41448645094743e-06,1.08869599712223e-05,0.0181545121817321,3.19402170082232e-05,5.16463100741757e-07,1.24020941699246e-06,0.00147180920889944,0.00023368033534383,3.10945607513967e-05,0.000201643515175724,1.50761506673439e-05,0.000130031799505841,2.04997606115106e-05,8.66571089450936e-06,1.38369913072111e-05,0.00357983443401671,0.000197874477508888,4.47483614511286e-05,8.69962369566565e-06,6.59581591696294e-05,1.32160955170654e-07,3.40175684472698e-06,3.19974997620373e-07,0.000902684521207213,0.000299294175256243,9.38453450628266e-07,1.88451883341798e-05,0.000106475314088116,0.000464533892437532,5.27665273357035e-05,0.000286446862679533,0.0001572805254604,0.00153117155215211,0.00115446245258388,2.63832636678517e-05,3.67481172516506e-05,9.42259416708991e-07,4.42861925853226e-05,5.46510461691215e-05,0.00420813055502235,1.03648535837989e-05,4.68199173465943e-06,2.51626573969742e-06,0.000223315481760031,6.90672136187706e-06,1.08355405794464e-06,1.60184100840528e-05,0.000353347281265872,1.13071130005079e-05,7.16117156698833e-05,6.70113428401619e-06,0.000734962345033013,0.00295869456846623
"38",0.655188414809418,0.00457374111559803,0.151505174454185,0.027251874147105,0.016173148193176,0.000285858819724877,0.00714647049312193,0.0176279605497008,0.0376380779304422,0.0434505405981813,0.00133400782538276,4.46416299723054e-06,1.10094717462391e-05,0.0175326742764591,4.39269719643895e-05,3.3350195634569e-07,3.90673720290665e-07,0.00153410899919017,0.000611586309635752,0.000179138193694256,0.000203912624737079,1.31495057073443e-05,0.00013244791980586,2.19158428455739e-05,8.57576459174631e-06,1.33400782538276e-05,0.00362011857871245,0.000314444701697365,4.18306739530737e-05,8.79752121193749e-06,1.72468154567343e-05,1.33648172286237e-07,3.62087838318178e-06,3.23575700206133e-07,0.000853765008244966,0.000302057486175953,1.04814900565788e-06,1.56269488116266e-05,0.0001172021160872,0.000525027365561358,4.0210807307966e-05,0.000269660153273801,0.000172468154567343,0.00158175213581099,0.0011674537049289,2.48356735544139e-06,2.96340309781456e-05,2.31943283933674e-06,6.86061167339705e-05,2.48828897999756e-05,0.00422118190460402,1.2482501794653e-05,4.47845484235641e-06,2.54458146630972e-06,0.000243932859498562,8.48047831850469e-06,1.14343527889951e-06,1.42929409862439e-05,0.00034874776006435,2.57272937752389e-06,0.000101003449636123,7.62290185933006e-06,0.000839472067258723,0.00252508624090308
