"","SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","Ba","Be","Bi","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Ho","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Se","Sm","Sn","Sr","Ta","Tb","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr"
"1",0.403948727989507,0.00917809086618019,0.209019981343408,0.103899370501487,0.045826714869897,0.000995780585276458,0.0434010028677098,0.14560942520552,0.0123063449689826,0.000845474081838502,0.000347583789200273,4.48308352871886e-06,1.22124034043339e-05,0.000638802639611313,1.8005825034487e-06,0,2.29583490076016e-06,9.39415646487225e-05,0.00179423081637374,0.000356977945665145,0.00046031366677874,3.52272661256505e-06,0.00554255231427463,7.53355138663594e-06,4.12655124277171e-06,3.50681258699561e-06,0.00159988121765139,0.000197277285762317,7.9578393646168e-06,1.33496403483855e-05,3.7576625859489e-06,1.58545661379398e-06,1.49812933317228e-05,3.66635561670816e-05,5.96270228849194e-07,7.5021243274582e-06,1.87883129297445e-06,7.5153251718978e-05,0.000187883129297445,4.19867222869704e-05,5.6704513795284e-06,2.81824693946167e-05,0.000556290044025427,2.52559949884895e-06,0.000390026287320123,1.42777516896497e-05,2.44248068086679e-05,7.33432619335823e-06,0.00744017192017882,7.71749962994825e-07,1.23868563388624e-06,0,0,5.70771270314257e-07,0,0.00412403468807892,2.20925553809572e-05,5.63649387892335e-05,4.08534198347934e-06,0.000760926673654652,6.57590952541058e-05
"2",0.363206953490983,0.00956952452311573,0.222926423549855,0.107439661691345,0.0530479522273854,0.00108744596853588,0.0450202630973854,0.156592219469166,0.0121793948476018,0.000935203532940855,0.000337108250246122,5.18951449035847e-06,5.94832944789125e-06,0.000505662375369183,1.28318624287234e-06,7.1771433923368e-07,1.88128152556707e-06,3.45807817994409e-05,0.00207696036912347,0.000349070155900017,0.000312096992969797,3.87130764798773e-06,0.00537198308456724,8.75394004671382e-06,4.80651118092858e-06,3.78431197050486e-06,0.00185198573898241,0.00019247793643085,8.38420841741162e-06,1.54532369484578e-05,3.43632926057337e-06,1.78341138839884e-06,1.424554218782e-05,3.91480548672916e-05,5.98095282694733e-07,7.16626893265144e-06,4.57814752753605e-06,2.67511708259826e-05,0.000208789625958889,3.78431197050486e-05,5.3828575442526e-06,1.53329881563559e-05,0.000643948573748099,1.07657150885052e-06,0.000430628603540208,1.65275973129931e-05,7.74261529597545e-06,5.89395714946446e-06,0.00968914357965467,9.44990546657678e-06,1.44630313815272e-06,6.95965419862962e-07,1.84865814651099e-07,6.52467581121527e-07,2.7186149213397e-07,0.00455639860816533,2.55738345145865e-05,4.90438131809681e-05,4.07792238200954e-06,0.000972176695871075,0.000122969021164418
"3",0.473465658162163,0.0105763249724056,0.114944919350008,0.120449944223092,0.0537093896943035,0.00101072256669834,0.0447228220689398,0.140488234761121,0.0125624667603792,0.000869793929947377,0.000442434692872444,5.25422083951827e-06,3.94159780912862e-05,0.000628343539013884,2.11030154854057e-06,0,2.69074254414229e-06,3.88654756039777e-05,0.00210285730477809,0.000501617866435474,0.000388985057532162,4.12867247756909e-06,0.00660382783775236,9.5457131299288e-06,5.39492437562297e-06,4.11002107296064e-06,0.00187507753997616,0.000212262391808678,9.5457131299288e-06,1.56459182768352e-05,3.99664805785946e-06,2.01483910354899e-06,1.54140696446371e-05,3.8171842469969e-05,4.07371840608265e-06,5.91239671369293e-06,2.82958278476552e-06,3.09382397867358e-05,0.000319731844628757,2.10622251644219e-05,6.27572835531652e-06,2.15534505740658e-05,0.000651977756696005,2.96002905904393e-06,0.000457114892834254,1.67352756141774e-05,9.57874327916731e-06,2.49928129238044e-06,0.00830708253348476,9.04499037880663e-07,1.45175253360423e-06,0,0,6.68949905544254e-07,0,0.00362010435654047,2.58927062449824e-05,5.14169323146107e-05,4.8444218883145e-06,0.000565145853470872,0.000117257029796703
"4",0.40689172289821,0.00973968102684537,0.208126581942589,0.102313930786861,0.0461284057931644,0.000945600099693726,0.044159524655697,0.142880175063722,0.012954721365804,0.000945600099693726,0.00037824003987749,4.51259700383275e-06,1.71631553219187e-05,0.000718656075767232,1.81243627475713e-06,0,2.31094906621684e-06,4.72800049846863e-05,0.00138057614555284,0.000255312026917306,0.000302592031901992,3.54591777185239e-06,0.00506841653435837,7.58314700089214e-06,4.15371755957788e-06,3.52989897950923e-06,0.00267604828213324,0.000179664018941808,8.01022819309688e-06,1.34375250098418e-05,3.88052527668582e-06,1.59589414724961e-06,4.72800049846863e-05,3.69049232854036e-05,6.00195653492201e-07,9.45600099693726e-06,0,4.72800049846863e-05,0.000132384013957122,8.51040089724353e-05,5.70778165111539e-06,2.83680029908118e-05,0.00113472011963247,2.54222627313933e-06,0.000302592031901992,9.45600099693726e-06,7.94949029756312e-06,7.38261024878529e-06,0.00719601675866925,7.76830623031846e-07,1.2468402706213e-06,0,0,5.74528827712916e-07,2.83680029908118e-05,0.00380131240076878,2.83680029908118e-05,4.72800049846863e-05,4.11223700744861e-06,0.000784848082745792,8.51040089724353e-05
"5",0.401094058630838,0.00931682585745025,0.212969463792019,0.102296865727762,0.0459085651936489,0.00103520287305003,0.045078379653724,0.142857996480904,0.0123283251245049,0.000846984168859114,0.000378174878867055,3.10560861915008e-06,1.9762963940046e-05,0.000528894558776469,1.41164028143186e-06,0,1.78807768981369e-06,3.85848343591374e-05,0.00179743546182177,0.000357615537962737,0.000376437408381828,2.72917121076826e-06,0.00561832832009879,6.21121723830017e-06,4.23492084429557e-06,3.48204602753191e-06,0.0016027387385538,0.000184454330107096,7.43463881554111e-06,1.33734839162168e-05,3.86203131426521e-06,1.50574963352731e-06,1.50080511674722e-05,2.35273380238643e-05,5.97335217064331e-07,3.9525927880092e-06,0,2.6350618586728e-05,0.000168455740250868,4.23492084429557e-05,5.6805792772525e-06,1.84229982217157e-05,0.000557283624305678,2.53011042958521e-06,0.000390722906704243,1.43032529415192e-05,7.9116042990594e-06,7.34742590986928e-06,0.00783930902955158,7.73128372608212e-07,1.22342157724094e-06,0,0,5.71790715268933e-07,0,0.00506308314273559,2.2132014522106e-05,4.98779566105923e-05,4.09263874400286e-06,0.000941093520954571,0.00010916684843073
"6",0.412745941334319,0.00886264291208661,0.206232293795539,0.0926591661073183,0.0457501349102476,0.000881575062154647,0.0433284764590901,0.147335576877122,0.0119106417971958,0.00140676871620422,0.00025321836891676,3.47002949997042e-06,1.59433787836479e-05,0.000453917372428563,1.50055329728451e-06,1.31298413512394e-06,1.87569162160563e-06,3.03862042700112e-05,0.00138801179998817,0.000333873108645803,0.000393895240537183,3.5638140810507e-06,0.00542074878644028,7.50276648642253e-06,4.03273698645211e-06,3.5638140810507e-06,0.00246653448241141,0.000174439320809324,7.97168939182394e-06,1.0316303918831e-05,3.75138324321127e-06,1.50055329728451e-06,1.22857801215169e-05,3.84516782429155e-05,4.68922905401408e-07,7.4895877016077e-06,0,2.45715602430338e-05,0.000179128549863338,4.11714310942436e-05,4.87679821617464e-06,1.37863334188014e-05,0.00426719843915281,1.40676871620422e-06,0.000375138324321126,1.42538924701665e-05,6.84627441886056e-06,3.37624491889014e-06,0.00732457578236999,7.7046030954283e-07,1.21919955404366e-06,0,9.37845810802816e-08,5.6270748648169e-07,2.81353743240845e-07,0.00428595535536887,1.68812245944507e-05,3.37624491889014e-05,3.5638140810507e-06,0.000937845810802816,0.000309489117564929
"7",0.404739385363352,0.00884836220451378,0.208130099239577,0.101798660154385,0.0471220143015195,0.000972658812235773,0.0448745114149941,0.143755195132672,0.0131545021887809,0.000982102101674956,0.000424948024763202,4.50653078858406e-06,1.71400831542865e-05,0.000443834603641567,1.80999984434736e-06,0,2.30784249267338e-06,3.28626472483543e-05,0.00180361493691046,0.000339958419810562,0.00041550473532402,3.54115104873487e-06,0.00571319011070527,8.12122891769675e-06,4.06061445884837e-06,3.96618156445655e-06,0.00160824885800951,0.000182056870687606,7.55463155134581e-06,1.34194611501507e-05,3.87530874580874e-06,1.69979209905281e-06,1.35983367924225e-05,3.68553125605382e-05,5.66597366350936e-07,7.54136166433138e-06,0,2.60634788521431e-05,0.00020775236766201,3.77731577567291e-05,4.91051050837478e-06,4.72164471959113e-05,0.000559199531912309,2.53880879717801e-06,0.000392066188574354,1.43524266654813e-05,7.74349734012946e-06,7.3726859185541e-06,0.0075074151041499,7.75786341486856e-07,1.03876183831005e-06,0,0,5.66597366350936e-07,0,0.00429669669482793,2.22081030578598e-05,3.77731577567291e-05,3.87174867006473e-06,0.00079323631289131,0.000557154076911754
"8",0.409308506559911,0.00925628724156446,0.210665195909386,0.0965701675019317,0.0479746594837182,0.000893645617833967,0.0439203304175452,0.142654060994233,0.0127932425289915,0.000846611637947969,0.000451526206905584,4.48911536241654e-06,1.70738455389938e-05,0.000486613555900538,1.8030051248766e-06,0,2.29892386714457e-06,3.27168364087004e-05,0.00179664489182656,0.000352472645265671,0.000371850644978702,3.54730276300199e-06,0.00540702632769436,7.33730086221573e-06,4.10136304605905e-06,3.57458247133587e-06,0.0016020338024469,0.00017336724985979,1.30942600002619e-05,1.33676018273518e-05,3.24534461213388e-06,1.86442696268097e-06,1.35081590232587e-05,3.67128857127277e-05,5.20195817539141e-07,7.51221817604091e-06,3.93204071846946e-06,2.4938356815154e-05,0.000215415627877872,4.20201576301509e-05,4.75889808486531e-06,1.63932233494658e-05,0.000557038513022656,2.52899760554636e-06,0.00037645997500753,1.42969619102974e-05,7.04569018692254e-06,7.34419427536014e-06,0.00759880979038188,4.60933002882783e-07,1.23981570979491e-06,1.42042619255715e-06,0,5.70051836218299e-07,2.7279708333879e-07,0.00432712614951184,2.21222801494477e-05,4.16645807422127e-05,3.56611635495639e-06,0.000949597240306351,8.99665967259375e-05
"9",0.405841529397124,0.00936486472558433,0.209787717671554,0.10056168716154,0.0449643931774288,0.00101391251950224,0.0447411942696716,0.1437912300385,0.0128306020649738,0.00168678173699009,0.000414782394341825,4.39872530694939e-06,1.67300571261969e-05,0.000418377175092788,6.45217057865062e-06,0,2.25263415545534e-06,2.44260743334631e-05,0.00176046875948953,0.00031099462189096,0.000316893749277155,2.85738982768813e-06,0.00622726634705194,6.7286921748785e-06,3.68695461637178e-06,3.4104330201439e-06,0.00156977623885747,0.000163608611101498,6.63651830946921e-06,1.3098440049788e-05,2.21217276982307e-06,1.38260798113942e-06,3.96347621259967e-06,3.59736577116575e-05,4.60869327046473e-07,7.36095678870865e-06,1.47478184654871e-06,2.14765106403656e-05,0.000162226003120358,4.11966577683488e-05,3.77912848178108e-06,1.05999945220689e-05,0.000545822329426441,2.4780752711026e-06,0.000395425882605874,1.40090871118677e-05,6.08347511701344e-06,7.19631611355814e-06,0.00763752648781415,7.57227937225766e-07,1.10608638491153e-06,3.68695461637178e-07,0,5.53043192455767e-07,0,0.00418469348958197,1.39182536768035e-05,2.98643323926114e-05,3.3182591547346e-06,0.000960451677564849,4.7561714551196e-05
"10",0.407555280381803,0.00865282856403038,0.20636474290664,0.0982802105246385,0.0462325936393472,0.000970916205468079,0.0433020522552626,0.15040568380193,0.0114960361973372,0.000758188702215148,0.000380844084878712,9.47735877768935e-06,3.80042086985343e-05,0.000503247751095304,1.81652993090162e-06,9.57213236546624e-06,2.31616868743954e-06,3.03275480886059e-05,0.00181012198810462,0.000431219824384865,0.000473867938884467,3.55392675306556e-06,0.00608446433527656,7.60027466311515e-06,4.16309934675962e-06,3.53787177990401e-06,0.00161405107079776,0.000184808496164942,8.02832048153655e-06,1.34678756531109e-05,3.88929001857717e-06,1.5994987108819e-06,1.51139798862688e-05,3.6988278528329e-05,6.01551284395772e-07,7.5685692602651e-06,1.89547175553787e-05,2.79335805659715e-05,0.000161115099220719,2.8432076333068e-05,5.72067352254442e-06,2.8432076333068e-05,0.000561217002441876,2.54796826823657e-06,0.000492822656439846,1.44042071055084e-05,7.96744540045717e-06,7.39928496901034e-06,0.00733547569393156,7.78585210212368e-07,1.24965644430206e-06,0,0,5.75826486283597e-07,2.27456610664544e-05,0.00445435862551399,4.73867938884467e-05,4.45435862551399e-05,4.12152510465103e-06,0.000938258518991246,9.47735877768935e-05
"11",0.404756483908313,0.0090133663779165,0.211062996016211,0.101024814819147,0.0458011864169711,0.000732336018205715,0.0445034964909627,0.143462748181838,0.0132383818675649,0.000845003097929672,0.000657224631723078,2.9105662262022e-06,1.70414056780414e-05,0.000463812811530286,1.18300433710154e-06,5.35168628688792e-07,1.78389542896264e-06,2.9105662262022e-05,0.00179323131341866,0.000334245669847737,0.000394334779033847,3.23917854206374e-06,0.00583052137571473,7.64258357460836e-06,4.02784810013144e-06,3.47390162482198e-06,0.00159898998003011,0.000183084004551429,7.8115841941943e-06,1.33422037327307e-05,3.1640671555811e-06,1.4552831131011e-06,1.22994895365319e-05,2.77912129985759e-05,4.97612935447473e-07,3.0044554593055e-06,1.87778466206594e-06,2.38478652082374e-05,0.000175572865903165,3.93395886702814e-05,5.66729257027223e-06,1.33322711006682e-05,0.000555980154384802,7.98058481378023e-07,0.000384945855723517,1.42697980557719e-05,6.80696939998902e-06,2.34723082758242e-06,0.00749236080164309,1.31444926344616e-07,1.25811572358418e-06,5.44557551999122e-07,1.22056003034286e-07,5.44557551999122e-07,2.44112006068572e-07,0.00445034964909627,2.20802483944831e-05,3.58656870454594e-05,3.38940131502902e-06,0.000843125313267606,8.86314360495122e-05
"12",0.405581526128037,0.00904672901707479,0.218282693346266,0.0941611618356442,0.0453891690699222,0.0009136982304605,0.0437309743703091,0.140404341116588,0.0131192923110927,0.000807627356455921,0.000284716556538608,4.44027979787112e-06,1.6888104960162e-05,0.000460570900283042,1.78339084321015e-06,0,2.27391465356122e-06,2.96812357960183e-05,0.00242846474694695,0.000325656192119323,0.000241916028431497,3.25656192119323e-06,0.00542450171444472,7.81574861086375e-06,3.72178505279226e-06,3.16351729487342e-06,0.00158460581968256,0.000179576128797227,7.72270398454394e-06,1.3222180217713e-05,3.81833741780212e-06,1.3956693947971e-06,1.56314972217275e-05,3.63134986720464e-05,5.90577140548545e-07,1.6375854232286e-05,1.76784790007632e-06,2.43776920957893e-05,0.00017306300495484,3.66595827700038e-05,4.2800528107111e-06,1.42358278269304e-05,0.00406605017017555,2.50148549774114e-06,0.000372178505279226,1.41414301073014e-05,5.76876683182801e-06,7.26429927498409e-06,0.00724817639031293,7.64381423576327e-07,1.11653551583768e-06,0,0,5.65321641799944e-07,0,0.00428935727334308,1.82367467586821e-05,4.02883231964762e-05,3.16351729487342e-06,0.00102349088951787,0.000117236229162956
