"","SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","B","Ba","Be","Bi","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Hg","Ho","In","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Se","Sm","Sn","Sr","Ta","Tb","Te","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr"
"1",0.5751,0.0107,0.1934,0.0451,0.0284511702745096,0.0015,0.0107,0.0358,0.0658846139040743,0.0381,0.006005298589175,1.94807396581292e-06,8e-05,9.07327600470181e-05,0.0131219157750025,3.94e-05,2.6504647324052e-07,1.2529523174346e-06,0.0018532826870116,0.000363845036025331,4.79e-05,0.00133,2.56e-05,8.09e-05,4.98e-05,2.54e-05,2.97e-05,0.00137533093598794,0.0002418,7.53e-05,1.52088266702165e-05,0.000110587745026985,2.20656457398433e-07,1.10823815467242e-05,4.1758787455936e-07,0.0004246,0.0001471,4.4e-06,5.123713870101e-05,0.00098,0.0003621,5.15e-05,5.78630950131466e-05,0.0001107,0.00065,0.00069493265787484,4.22749679901447e-06,4.7e-05,9.35514898330883e-06,7.31e-05,2.40523380272779e-05,0.00965,5.75176147986095e-05,9.8e-06,1.98001305486321e-06,7.82e-05,2.28741361418248e-07,3.8e-06,3.95e-05,0.0003357,2.90989493106014e-05,0.0002081,2.43e-05,0.00073,0.00496
"2",0.5834,0.0108,0.1898,0.0415,0.0284511702745096,0.0011,0.0083,0.0347,0.071,0.0372,0.0061,1.94807396581292e-06,2.00796680111083e-05,9.07327600470181e-05,0.01355,3.5752243378418e-05,2.6504647324052e-07,1.2529523174346e-06,0.0018532826870116,0.000363845036025331,5e-05,0.00121,8.70729804230674e-06,5e-05,5.65099524016632e-05,3.19965127553293e-05,4.62537171715041e-05,0.00876,0.00024,8.21232697438004e-05,1.52088266702165e-05,0.000110587745026985,2.20656457398433e-07,1.10823815467242e-05,4.1758787455936e-07,0.000953540850932123,0.000170901031000371,5.26253697716601e-06,8e-05,0.00107,0.000669670117918681,7e-05,7e-05,0.000192196084287233,0.00062,0.00233,4.22749679901447e-06,8e-05,9.35514898330883e-06,0.000108139329811774,2e-05,0.01059,5.75176147986095e-05,1.1185143144412e-05,1.98001305486321e-06,0.00015,2.28741361418248e-07,4.51663855782488e-06,9e-05,0.00029,7e-05,0.00027,2.89354810607565e-05,6e-04,0.00473
"3",0.5787,0.0111,0.1949,0.0475,0.0295,0.00135,0.0114,0.0374,0.0672,0.0374,0.0057,1.94807396581292e-06,2.00796680111083e-05,9.07327600470181e-05,0.01448,3.6e-05,2.6504647324052e-07,5.7e-06,0.00178,0.000363845036025331,6e-05,0.00119,8.70729804230674e-06,7.84240947606218e-05,7.61e-05,4.11e-05,5.55e-05,0.00137533093598794,0.000246,0.000119,1.52088266702165e-05,0.000110587745026985,2.20656457398433e-07,1.22e-05,4.1758787455936e-07,0.00115,0.000179,4.9e-06,5.123713870101e-05,0.00114,0.00075,4.08871347513166e-05,5.78630950131466e-05,0.000221,0.00067,0.00069493265787484,4.22749679901447e-06,6.63213645086315e-05,9.35514898330883e-06,0.000124,2.40523380272779e-05,0.01092,5.75176147986095e-05,1.53e-05,1.98001305486321e-06,0.000115425077292255,2.28741361418248e-07,4.8e-06,3.37170917770764e-05,0.000279,2.90989493106014e-05,0.000302,3.33e-05,0.000627,0.00484
"4",0.5785,0.0108,0.1968,0.0476,0.0284511702745096,0.0014,0.0112,0.0375,0.0684,0.0387,0.006,1.5e-05,2.00796680111083e-05,9.07327600470181e-05,0.01286,3.5752243378418e-05,2.6504647324052e-07,1.2529523174346e-06,0.00179,0.000363845036025331,5e-05,0.00122,2e-05,7e-05,5.65099524016632e-05,3.19965127553293e-05,4.62537171715041e-05,0.00137533093598794,0.00023,8.21232697438004e-05,2e-05,1e-04,2.20656457398433e-07,1.10823815467242e-05,4.1758787455936e-07,0.00101,0.000170901031000371,5.26253697716601e-06,3e-05,0.00097,0.00066,2e-05,7e-05,0.000192196084287233,0.00067,0.00069493265787484,4.22749679901447e-06,7e-05,9.35514898330883e-06,9e-05,1.4e-05,0.01088,5e-05,1.1185143144412e-05,1.98001305486321e-06,0.00014,2.28741361418248e-07,4.51663855782488e-06,4e-05,0.00027,4e-05,0.00028,2e-05,0.00063,0.00486
"5",0.5765,0.01068,0.1949,0.04695,0.037,0.00144,0.01134,0.03764,0.06761,0.03765,0.00596,8.35e-06,2.00796680111083e-05,9.07327600470181e-05,0.01328,3.338e-05,2.6504647324052e-07,1.2529523174346e-06,0.001713,0.000363845036025331,5.37e-05,0.00122,7e-06,8.875e-05,4.845e-05,2.62e-05,4.045e-05,0.00137533093598794,0.0002479,6.52e-05,1.36e-05,9.92e-05,2.20656457398433e-07,8.95e-06,4.1758787455936e-07,0.000862,0.0001755,4.6e-06,4.945e-05,0.0011246,0.0006195,3.2e-05,6.67e-05,0.00018055,0.000711,0.00069493265787484,4.22749679901447e-06,6e-05,9.35514898330883e-06,9.09e-05,2.75e-05,0.01126,5.9e-05,9.1e-06,1.98001305486321e-06,9.995e-05,2.28741361418248e-07,3.8e-06,2.975e-05,0.0002325,2.77e-05,0.000292,2.475e-05,0.00088,0.00392
"6",0.576569756325061,0.01082,0.1738,0.04446,0.0284511702745096,0.00135,0.01098,0.04035,0.06609,0.0377,0.00618,6.87e-07,8.415e-06,9.07327600470181e-05,0.01237,3.519e-05,1.5e-08,3.16e-07,0.001882,0.000363845036025331,5.371e-05,0.001267,6.222e-06,6.146e-05,5.576e-05,3.206e-05,4.512e-05,0.00137533093598794,0.0002098,7.346e-05,1.52088266702165e-05,8.747e-05,2.20656457398433e-07,1.04e-05,4.1758787455936e-07,0.00103,0.0001727,4.003e-06,5.667e-05,0.001065,0.0006916,2.746e-05,5.862e-05,0.0001949,0.0006628,0.00152,2.181e-06,6.63213645086315e-05,3.71e-07,0.0001042,2.147e-05,0.01041,6.027e-05,1.001e-05,1.98001305486321e-06,0.0001167,1.85e-07,4.669e-06,3.23e-05,0.000268,2.655e-05,0.000288,2.766e-05,0.0008516,0.00316
"7",0.5726,0.0106,0.1937,0.0483,0.029725,0.0013,0.0112,0.0376,0.0667,0.0375,0.0061,1.94807396581292e-06,1.01e-05,8.253e-05,0.01273,3.64e-05,2.6504647324052e-07,7e-07,0.00181,0.00185195,5.22e-05,0.00126,6.2e-06,8.5e-05,5.98e-05,3e-05,4.77e-05,0.0079,0.000266,7.56e-05,1.78e-05,0.000116,6.24e-09,1.15e-05,4e-07,0.000949,0.00016775,4.43e-06,4.85e-05,0.000997,0.000685,3.1e-05,6.1e-05,0.000196,0.000661,0.00159,4e-06,6.53e-05,9.35514898330883e-06,0.000106,2.55e-05,0.01087,6.85e-05,1.05e-05,1.98001305486321e-06,0.000122,2.28741361418248e-07,4.45e-06,3.25e-05,0.00026,2.66e-05,0.000294,2.96e-05,0.000864,0.00544
"8",0.5747,0.01104,0.1983,0.0467,0.0284511702745096,0.00138,0.0105,0.0372,0.0694,0.0372,0.00603,2.45e-05,2.00796680111083e-05,9.07327600470181e-05,0.01373,4.14e-05,2.6504647324052e-07,1.2529523174346e-06,0.00169,0.000363845036025331,7e-05,0.00152,7.3e-06,0.0001672,5.96e-05,3.14e-05,5.06e-05,0.00137533093598794,0.000251823974418666,7.75e-05,1.52088266702165e-05,0.000110587745026985,2.20656457398433e-07,1.12e-05,4.1758787455936e-07,0.00119,0.000204,4.2e-06,6.09e-05,0.00095,0.000702,3.3e-05,6.84e-05,0.000204,0.000735,0.00069493265787484,2.9e-06,6.2e-05,9.35514898330883e-06,0.0001073,2.6e-05,0.00991,5.75176147986095e-05,1.06e-05,1.98001305486321e-06,0.0001159,2.28741361418248e-07,4.2e-06,3.56e-05,0.00035,2.90989493106014e-05,3e-04,2.82e-05,0.000724211892946269,0.00491
"9",0.5696,0.0111,0.1926,0.0509,0.0284511702745096,0.00149,0.0115,0.0383,0.0674,0.0385,0.00613,1.94807396581292e-06,2.00796680111083e-05,9.07327600470181e-05,0.01375,3.5752243378418e-05,2.6504647324052e-07,1.2529523174346e-06,0.00179,0.000363845036025331,5.57192190314981e-05,0.00114,8.70729804230674e-06,7.6e-05,5.65099524016632e-05,3.19965127553293e-05,4.62537171715041e-05,0.00137533093598794,0.00025,8.21232697438004e-05,1.52088266702165e-05,0.000110587745026985,2.20656457398433e-07,1.10823815467242e-05,4.1758787455936e-07,0.000953540850932123,0.000170901031000371,5.26253697716601e-06,5.123713870101e-05,0.00095,0.00067,4.08871347513166e-05,5.78630950131466e-05,0.000192196084287233,0.00066,0.00069493265787484,4.22749679901447e-06,6.63213645086315e-05,9.35514898330883e-06,0.000108139329811774,2.40523380272779e-05,0.01065,5.75176147986095e-05,1.1185143144412e-05,1.98001305486321e-06,0.00014,2.28741361418248e-07,4.51663855782488e-06,3.37170917770764e-05,0.00028,2.90989493106014e-05,0.00029,2.89354810607565e-05,0.00059,0.00479
"10",0.55442,0.01059,0.19533,0.05508,0.0284511702745096,0.00132,0.01038,0.03717,0.05255,0.03953,0.00646,1.94807396581292e-06,2.00796680111083e-05,9.07327600470181e-05,0.01361,3.5752243378418e-05,2.6504647324052e-07,1.2529523174346e-06,0.00655,0.000363845036025331,0.00012,0.00132,8.70729804230674e-06,0.00015,1e-05,3.19965127553293e-05,4.62537171715041e-05,0.00724,0.00026,0.00011,1.52088266702165e-05,0.00014,2.20656457398433e-07,1.10823815467242e-05,4.1758787455936e-07,0.00065,0.00018,5.26253697716601e-06,5e-05,0.00077,0.00112,0.00022,4e-05,0.00024,0.00063913199502828,0.00069493265787484,4.22749679901447e-06,6.63213645086315e-05,9.35514898330883e-06,0.00037,2.40523380272779e-05,0.01099,5.75176147986095e-05,1.1185143144412e-05,1.98001305486321e-06,0.000115425077292255,2.28741361418248e-07,4.51663855782488e-06,3.37170917770764e-05,0.00052,2.90989493106014e-05,0.00052,2.89354810607565e-05,0.00078,0.0064
"11",0.5746,0.010865,0.19567,0.04825,0.0284511702745096,0.001411,0.01105,0.03751,0.06673,0.03828,0.005877,6.5e-07,1.156e-05,9.07327600470181e-05,0.013207,3.5752243378418e-05,1e-07,6.5e-07,0.0018364,1.63e-07,5.57192190314981e-05,0.001303,6.37e-06,7.27e-05,5.697e-05,2.989e-05,4.716e-05,4.6e-06,0.0002475,7.639e-05,1.791e-05,0.00011633,2.20656457398433e-07,1.064e-05,4.1758787455936e-07,0.00095941,0.000170901031000371,4.14e-06,5.026e-05,0.0010542,0.00068229,5.064e-05,5.934e-05,0.00019686,0.0006483,0.00069493265787484,3.275e-05,6.596e-05,9.35514898330883e-06,0.00010453,2.804e-05,0.011055,6.063e-05,1.103e-05,1.98001305486321e-06,0.00011579,2.2e-07,4.46e-06,3.047e-05,0.0002851,2.90989493106014e-05,0.00029532,2.84e-05,0.001067,0.005347
"12",0.58,0.01093,0.1962,0.0501,0.0284511702745096,0.0014,0.0114,0.0369,0.0652,0.0384,0.00562,1.94807396581292e-06,2.63e-05,9.07327600470181e-05,0.01232,3.26e-05,2.6504647324052e-07,6e-07,0.00197,0.000363845036025331,5.42e-05,0.00107,8.70729804230674e-06,7.72e-05,6.24e-05,3.44e-05,4.94e-05,0.00625,0.000294,8.58e-05,7.65e-05,0.000134,2.20656457398433e-07,1.2e-05,3e-07,0.00102,0.000189,4.7e-06,5.3e-05,0.00111,0.000736,5.44e-05,6.22e-05,0.000209,0.000648,0.0018,2.3e-06,6.06e-05,1.57e-05,0.000112,2.92e-05,0.00983,6.69e-05,1.17e-05,1.98001305486321e-06,0.000138,2e-07,4.9e-06,3.73e-05,0.000264,2.77e-05,0.000294,3.07e-05,0.000798,0.00517
"13",0.5827,0.01052,0.1967,0.048,0.0284511702745096,0.00143,0.0117,0.03808,0.0681,0.0379,0.00605,4.4e-07,1.075e-05,9.07327600470181e-05,0.013813,4.513e-05,1e-08,8e-08,0.001747,0.000363845036025331,5.308e-05,0.001124,6.07e-06,6.3e-05,7.514e-05,3.14e-05,4.95e-05,0.00137533093598794,0.0002522,7.47e-05,1.52088266702165e-05,0.0001101,2.20656457398433e-07,1.13e-05,4.1758787455936e-07,0.0009186,0.0001603,4.38e-06,5.32e-05,0.00107082514996989,0.0010912,2.686e-05,6.05e-05,0.0001995,0.0007055,0.00069493265787484,2.25e-06,6.232e-05,9.35514898330883e-06,0.00010933,2.017e-05,0.011076,5.98e-05,1.105e-05,1.98001305486321e-06,0.0001161,1.2e-07,4.67e-06,3.207e-05,0.00026493,2.711e-05,0.0002928,2.88e-05,0.0007897,0.0051852
"14",0.57416,0.01101,0.19297,0.04824,0.0284511702745096,0.00138,0.01159,0.03744,0.06519,0.03728,0.0055,1.94807396581292e-06,2.00796680111083e-05,9.07327600470181e-05,0.01196,3.5752243378418e-05,2.6504647324052e-07,1.2529523174346e-06,0.001739,0.000363845036025331,5.298e-05,0.001258,5.79e-06,6.162e-05,5.427e-05,2.954e-05,4.225e-05,0.00137533093598794,0.0002459,7.246e-05,1.52088266702165e-05,9.009e-05,2.20656457398433e-07,1.062e-05,4.1758787455936e-07,0.0008973,0.0001628,0.0045,5.123713870101e-05,0.001178,0.0006379,2.478e-05,6.8e-05,0.0001837,0.0006449,0.00069493265787484,4.22749679901447e-06,8.608e-05,9.35514898330883e-06,9.846e-05,2.40523380272779e-05,0.01025,5.656e-05,8.95e-06,1.98001305486321e-06,0.0001022,2.28741361418248e-07,4.3e-06,2.911e-05,0.0003161,2.90989493106014e-05,0.0002777,3.125e-05,0.000626,0.003574
"15",0.5811,0.01062,0.1957,0.0481,0.0284511702745096,0.0014,0.0113,0.0374,0.067,0.0379,0.00594,1.94807396581292e-06,2.00796680111083e-05,9.07327600470181e-05,0.0131,3.5752243378418e-05,2.6504647324052e-07,1.2529523174346e-06,0.0018599,0.000363845036025331,5.57192190314981e-05,0.0013,6.1e-06,8e-05,6.61e-05,3.21e-05,5.15e-05,0.00137533093598794,0.00024,7.79e-05,1.52088266702165e-05,0.0001198,2.20656457398433e-07,1.23e-05,4.1758787455936e-07,0.0010034,0.000170901031000371,4.5e-06,5.123713870101e-05,0.0010526,0.0007052,7e-05,6.24e-05,0.0002045,0.000639,0.00069493265787484,4.22749679901447e-06,6.2e-05,9.35514898330883e-06,0.0001107,2.40523380272779e-05,0.01115,6.16e-05,1.18e-05,1.98001305486321e-06,0.0001211,2.28741361418248e-07,4.6e-06,3.17e-05,0.00032,2.90989493106014e-05,0.000305,2.94e-05,0.00084,0.00526
"16",0.5782,0.0107,0.194,0.0468,0.0284511702745096,0.0014,0.0113,0.0389,0.0685,0.0374,0.0059,1.94807396581292e-06,2.00796680111083e-05,9.07327600470181e-05,0.0131141,3.5752243378418e-05,2.6504647324052e-07,1.2529523174346e-06,0.0018575,0.000363845036025331,5.29e-05,0.0011996,1e-05,7.19e-05,5.97e-05,3.06e-05,4.57e-05,0.00137533093598794,0.0002468,7.11e-05,1.52088266702165e-05,0.0001148,2.20656457398433e-07,1.07e-05,4.1758787455936e-07,0.0009733,0.000170901031000371,4.1e-06,4.9e-05,0.0010633,0.0006743,8.68e-05,5.78630950131466e-05,0.0001983,0.0006611,0.001417,9.9e-06,6.44e-05,9.35514898330883e-06,0.0001054,2.40523380272779e-05,0.0108858,5.45e-05,1.01e-05,1.98001305486321e-06,0.0001172,2.28741361418248e-07,4.1e-06,3.06e-05,0.0002801,2.90989493106014e-05,0.0002879,2.73e-05,0.0007711,0.0047775
"17",0.57265,0.01033,0.19399,0.04775,0.0284511702745096,0.00155,0.01023,0.03625,0.06405,0.03801,0.00584,1.94807396581292e-06,2.00796680111083e-05,9.07327600470181e-05,0.0132,3.5752243378418e-05,2.6504647324052e-07,1.2529523174346e-06,0.00172,0.000363845036025331,0.00011,9e-04,8.70729804230674e-06,7.84240947606218e-05,5.65099524016632e-05,3.19965127553293e-05,4.62537171715041e-05,0.00137533093598794,0.00026,8.21232697438004e-05,1.52088266702165e-05,7e-05,2.20656457398433e-07,1.10823815467242e-05,4.1758787455936e-07,9e-04,0.000170901031000371,5.26253697716601e-06,5.123713870101e-05,0.00138,0.00062,4.08871347513166e-05,0.00011,0.000192196084287233,0.00066,0.00069493265787484,4.22749679901447e-06,6.63213645086315e-05,9.35514898330883e-06,0.000108139329811774,2e-05,0.0114,5.75176147986095e-05,1.1185143144412e-05,1.98001305486321e-06,0.00011,2.28741361418248e-07,4.51663855782488e-06,4e-05,0.00068,2.90989493106014e-05,0.00037,2.89354810607565e-05,0.00068,0.00496
"18",0.576,0.0108,0.1959,0.0481,0.0284511702745096,0.00143,0.0113,0.0373,0.0674,0.0377,0.0059,1.94807396581292e-06,2.00796680111083e-05,9.07327600470181e-05,0.01383,3.5752243378418e-05,2.6504647324052e-07,1.2529523174346e-06,0.00164,0.000363845036025331,5.57192190314981e-05,0.00128,8.70729804230674e-06,7.84240947606218e-05,5.65099524016632e-05,3.19965127553293e-05,4.62537171715041e-05,0.00137533093598794,0.00027,8.21232697438004e-05,1.52088266702165e-05,0.00012,2.20656457398433e-07,1.10823815467242e-05,4.1758787455936e-07,0.00102,0.000170901031000371,5.26253697716601e-06,5.123713870101e-05,0.001,0.00059,4.08871347513166e-05,5.78630950131466e-05,0.00015,0.00055,0.00069493265787484,4.22749679901447e-06,6.63213645086315e-05,9.35514898330883e-06,0.00011,2.40523380272779e-05,0.01131,5.75176147986095e-05,1.1185143144412e-05,1.98001305486321e-06,0.000115425077292255,2.28741361418248e-07,4.51663855782488e-06,3.37170917770764e-05,2e-04,2.90989493106014e-05,3e-04,2.89354810607565e-05,0.00065,0.00512
"19",0.5866,0.01102,0.1978,0.0481,0.0284511702745096,0.00138,0.01137,0.03904,0.06803,0.03806,0.00584,9.8e-07,1.963e-05,9.07327600470181e-05,0.01364,4.65e-05,2.6504647324052e-07,5.8e-07,0.001879,0.000363845036025331,5.15e-05,0.001366,6.29e-06,5.041e-05,5.964e-05,2.945e-05,4.77e-05,0.00137533093598794,0.0002687,8.404e-05,1.958e-05,0.0001176,2.20656457398433e-07,1.046e-05,4.1758787455936e-07,0.001021,0.0001597,4.34e-06,5.278e-05,0.00101,0.0006907,2.924e-05,6.273e-05,0.000207,0.0006872,0.00069493265787484,2.13e-06,9.733e-05,2.414e-05,0.0001044,2.078e-05,0.01094,6.351e-05,1.103e-05,1.98001305486321e-06,0.0001209,2.28741361418248e-07,4.27e-06,3.054e-05,0.0002884,2.778e-05,0.0002918,2.95e-05,0.0008417,0.004508
"20",0.569,0.0115,0.193,0.0482,0.0284511702745096,0.0015,0.0110725966346331,0.0373019213711752,0.0753,0.028,0.006005298589175,1.94807396581292e-06,2.00796680111083e-05,9.07327600470181e-05,0.0131219157750025,3.5752243378418e-05,2.6504647324052e-07,1.2529523174346e-06,0.00192,0.000363845036025331,5.57192190314981e-05,0.00121082597622972,8.70729804230674e-06,7.84240947606218e-05,6.15e-05,3.11e-05,5.18e-05,0.00137533093598794,0.000251823974418666,8.76e-05,1.52088266702165e-05,0.000110587745026985,2.20656457398433e-07,1.11e-05,4.1758787455936e-07,0.001012,0.000170901031000371,5.15e-06,5.123713870101e-05,0.00107082514996989,0.000715,4.08871347513166e-05,5.78630950131466e-05,0.000193,0.00063913199502828,0.00069493265787484,4.22749679901447e-06,6.63213645086315e-05,9.35514898330883e-06,0.000104,2.40523380272779e-05,0.0107931331876677,5.75176147986095e-05,1.38e-05,1.98001305486321e-06,0.0001315,2.28741361418248e-07,5.1e-06,3.85e-05,0.000272112576904137,2.90989493106014e-05,0.000287,2.97e-05,0.000724211892946269,0.00481852508808543
"21",0.5777,0.0109,0.1939,0.0487,0.0284511702745096,0.000825,0.0112,0.0376,0.0553,0.0363,0.006,1.94807396581292e-06,8e-06,9.07327600470181e-05,0.0131219157750025,2.8e-05,2.6504647324052e-07,2.4e-05,0.0018532826870116,0.00187,8.1e-05,0.00105,8.70729804230674e-06,0.000101,5.65099524016632e-05,3.19965127553293e-05,4.62537171715041e-05,0.00492,0.000251823974418666,8.21232697438004e-05,1.52088266702165e-05,0.000110587745026985,4.2e-09,1.10823815467242e-05,4.1758787455936e-07,0.000953540850932123,0.000170901031000371,5.26253697716601e-06,5.123713870101e-05,0.00107082514996989,0.000669670117918681,6.5e-05,6.4e-05,0.000192196084287233,0.00063913199502828,0.003,3.9e-05,6.63213645086315e-05,3.4e-05,0.000108139329811774,2.40523380272779e-05,0.013,5.75176147986095e-05,1.1185143144412e-05,0.00066,0.000115425077292255,3e-06,4.51663855782488e-06,3.37170917770764e-05,0.00022,2.90989493106014e-05,0.000290637442884089,2.89354810607565e-05,0.00069,0.00481852508808543
"22",0.5719,0.0108,0.1947,0.0477,0.0284511702745096,0.0014,0.0112,0.0371,0.0663,0.0378,0.0059,1.94807396581292e-06,2.00796680111083e-05,9.07327600470181e-05,0.01276,3.5752243378418e-05,2.6504647324052e-07,1.2529523174346e-06,0.00174,0.000363845036025331,5.57192190314981e-05,0.00119,8.70729804230674e-06,6e-05,5.65099524016632e-05,3.19965127553293e-05,4.62537171715041e-05,0.00137533093598794,0.00024,8.21232697438004e-05,1.52088266702165e-05,0.00013,2.20656457398433e-07,1.10823815467242e-05,4.1758787455936e-07,0.00095,0.000170901031000371,5.26253697716601e-06,4e-05,0.00107,0.00062,4.08871347513166e-05,3e-05,2e-04,0.00066,0.00069493265787484,4.22749679901447e-06,7e-05,9.35514898330883e-06,0.000108139329811774,2.40523380272779e-05,0.01115,5.75176147986095e-05,1.1185143144412e-05,1.98001305486321e-06,1e-04,2.28741361418248e-07,4.51663855782488e-06,3e-05,0.00032,2.90989493106014e-05,3e-04,2.89354810607565e-05,8e-04,0.00506
"23",0.576569756325061,0.01002,0.1968,0.0468,0.0284511702745096,0.00136,0.0113,0.0378,0.0658846139040743,0.0384,0.00601,1.94807396581292e-06,2.00796680111083e-05,9.07327600470181e-05,0.01353,3.5752243378418e-05,2.6504647324052e-07,3.33e-06,0.001885,0.000363845036025331,5.35e-05,0.001284,6.38e-06,2e-04,5.96e-05,3.09e-05,4.65e-05,0.00137533093598794,0.0002587,8.95e-05,1.52088266702165e-05,0.0001232,2.20656457398433e-07,1.14e-05,4.1758787455936e-07,0.0009985,0.000187,4.6e-06,5.13e-05,0.001174,0.0007142,3.63e-05,7.07e-05,0.0002103,0.0006532,0.00069493265787484,4.22749679901447e-06,6.58e-05,9.35514898330883e-06,0.0001084,2.40523380272779e-05,0.01103,6.29e-05,1.26e-05,1.98001305486321e-06,0.0001308,2.28741361418248e-07,4.82e-06,3.5e-05,0.0002719,2.90989493106014e-05,0.0003142,3.15e-05,0.0008015,0.00593
"24",0.5783,0.0106,0.195,0.0475,0.0284511702745096,0.0013,0.0112,0.0372,0.0681,0.0383,0.0061,1.94807396581292e-06,1e-05,9.07327600470181e-05,0.0134,3.5752243378418e-05,2.6504647324052e-07,1.2529523174346e-06,0.0018,0.000363845036025331,5.57192190314981e-05,0.00129,8.70729804230674e-06,7.84240947606218e-05,5.65099524016632e-05,3.19965127553293e-05,4.62537171715041e-05,0.00137533093598794,0.00024,8.21232697438004e-05,1.52088266702165e-05,0.000110587745026985,2.20656457398433e-07,1.10823815467242e-05,4.1758787455936e-07,0.00103,0.000170901031000371,5.26253697716601e-06,5.123713870101e-05,0.00099,0.000669670117918681,3e-05,7e-05,0.000192196084287233,7e-04,0.00069493265787484,4.22749679901447e-06,8e-05,9.35514898330883e-06,0.000108139329811774,2.40523380272779e-05,0.01125,5.75176147986095e-05,1.1185143144412e-05,1.98001305486321e-06,0.00012,2.28741361418248e-07,4.51663855782488e-06,3e-05,0.00021,2.90989493106014e-05,0.00031,2.89354810607565e-05,0.00061,0.00483
"25",0.5823,0.0107,0.1958,0.0477,0.0284511702745096,0.0013,0.0113,0.0369,0.0669,0.0384,0.0063,4e-07,6.5e-05,9.07327600470181e-05,0.0125,3e-05,2.6504647324052e-07,5e-07,0.00179,0.00067,5.63e-05,0.00122,7.4e-06,7.75e-05,6.39e-05,3.3e-05,5.1e-05,0.00109,0.000272,8.54e-05,1.52088266702165e-05,0.000132,2.1e-07,1.17e-05,4.8e-07,0.00113,0.000184,4.04e-06,5.78e-05,0.00132,0.00075,2.66e-05,5.4e-05,0.000228,0.000689,0.00156,2.36e-06,6.04e-05,5.3e-07,0.000114,2.74e-05,0.0118,6.42e-05,1.86e-05,1.98001305486321e-06,0.000115425077292255,2e-07,4.7e-06,3.58e-05,0.000159,2.84e-05,0.00045,3.55e-05,0.000534,0.00355
"26",0.5898,0.01,0.1985,0.0385,0.0148,0.00116,0.0108,0.0356,0.0663,0.037,0.0064,7.2e-06,1.55e-05,2.3e-05,0.011,1.45e-05,2.6504647324052e-07,8e-07,0.0012,0.000363845036025331,4e-05,0.00103,4.7e-06,7e-05,4.4e-05,2.3e-05,3.2e-05,0.00137533093598794,0.00023,5.5e-05,1.4e-05,0.000118,4e-07,8.3e-06,4.1758787455936e-07,6e-04,8.8e-05,3e-06,9.3e-05,0.00138,0.000425,2.7e-05,3.75e-05,0.000123,0.00038,1.6e-07,1.7e-06,6.8e-05,6e-06,7.3e-05,1.9e-05,0.011,7.5e-05,6.8e-06,1.6e-07,7e-05,1e-07,3.3e-06,2.1e-05,0.00022,6.3e-05,2e-04,2.15e-05,4e-04,0.00625
"27",0.531,0.01,0.22,0.0423,0.0284511702745096,0.0012,0.0110725966346331,0.0367,0.0658846139040743,0.0386,0.006005298589175,1.94807396581292e-06,2.00796680111083e-05,9.07327600470181e-05,0.013755,3.5752243378418e-05,2.6504647324052e-07,1.2529523174346e-06,0.001807,0.000363845036025331,5.57192190314981e-05,0.001365,8.70729804230674e-06,0.000132,5.65099524016632e-05,3.19965127553293e-05,4.62537171715041e-05,0.00137533093598794,0.000261,8.21232697438004e-05,1.52088266702165e-05,0.000110587745026985,2.20656457398433e-07,1.10823815467242e-05,4.1758787455936e-07,0.000904,0.000170901031000371,5.26253697716601e-06,5.123713870101e-05,0.001104,0.000803,4.08871347513166e-05,1e-04,0.000192196084287233,0.000713,0.00069493265787484,4.22749679901447e-06,6.63213645086315e-05,9.35514898330883e-06,0.000108139329811774,2.40523380272779e-05,0.011446,5.75176147986095e-05,1.1185143144412e-05,1.98001305486321e-06,0.000115425077292255,2.28741361418248e-07,4.51663855782488e-06,3.37170917770764e-05,0.000272112576904137,2.90989493106014e-05,0.000231,2.89354810607565e-05,0.000623,0.004458
"28",0.5979,0.0106,0.1965,0.0478,0.0284511702745096,0.0014,0.0115,0.0375,0.067,0.0379,0.0061,7e-06,7.1e-05,9.07327600470181e-05,0.0131219157750025,3.5752243378418e-05,2.6504647324052e-07,2.8e-05,0.001785,0.000363845036025331,5.57192190314981e-05,0.001262,7.2e-05,0.000123,5.65099524016632e-05,3.19965127553293e-05,4.62537171715041e-05,0.00137533093598794,0.000188,8.21232697438004e-05,1.52088266702165e-05,0.000110587745026985,2.20656457398433e-07,1.10823815467242e-05,4.1758787455936e-07,0.000801,0.000170901031000371,5.26253697716601e-06,4.4e-05,0.001,0.000637,1.7e-05,3.2e-05,0.000192196084287233,0.000625,0.00069493265787484,2.7e-05,6.2e-05,9.35514898330883e-06,7.4e-05,0.000108,0.010195,7.7e-05,1.1185143144412e-05,1.98001305486321e-06,0.00015,2.28741361418248e-07,4.51663855782488e-06,3.6e-05,0.000217,4.5e-05,0.000276,2.89354810607565e-05,0.000395,0.004597
