"","SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","B","Ba","Be","Bi","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Hg","Ho","In","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Se","Sm","Sn","Sr","Ta","Tb","Te","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr"
"1",0.49855821536865,0.00745745597596302,0.119137406445263,0.0727556680581758,0.0278791218458672,0.000927634767741741,0.0303754914142884,0.0289203780531249,0.0170975819936713,0.094764257645774,0.00660257687627945,5.99951474101331e-06,0.000163700253130896,0.00052042600132411,0.0409523466582457,0.000188125226030752,8.15257803378045e-06,2.69918734664867e-06,0.00509198731822158,0.00127318882678383,0.000154605794623624,0.00241003150442707,0.000105371364992367,0.000727556680581758,0.000121956688582517,4.10160078677966e-05,9.39457563801195e-05,0.00509587061570165,0.000181889170145439,0.000284656551277613,1.90622569224337e-05,0.000100039043579992,2.35949084144607e-07,1.70975819936713e-05,1.03806399960179e-06,0.00227452407266872,0.000269014372558257,3.36494964769063e-06,0.000318306047754519,0.000209172545667255,0.00225542570980345,0.00148239673668533,0.00220995341726709,0.000582045344465406,0.00567494210853771,0.00393103109438632,5.08420770292533e-06,0.000160062469727987,1.19729970588582e-05,0.000409705355752602,7.59065128321041e-05,0.00654801012523582,1.15836747491799e-05,2.95569901486339e-05,1.22588040174486e-05,0.00121811177246401,4.19875764748072e-05,4.18345091334511e-06,8.18501265654478e-05,0.0014278299856417,4.36391595282927e-05,0.000454722925363599,2.24633125129618e-05,0.00104586272833628,0.00714824438671577
"2",0.530664515406174,0.00757415900668937,0.122985406871119,0.0742267582655559,0.0290232922689433,0.000984640670869618,0.0313380828901773,0.0314327598777609,0.0164737958395494,0.10130437671447,0.00712917716504637,6.24573724964996e-06,0.000151483180133787,0.000541784494658543,0.00327582377039315,0.000195845961305303,8.48716312974013e-06,2.80996308576451e-06,0.00213023222063139,0.00132544101057394,1.79886276408873e-05,0.000284030962750851,0.000170418577650511,2.84030962750852e-05,0.000109189795360531,3.83755879298706e-05,8.21584500149356e-05,0.00530500720438414,0.000189353975167234,0.000251530811207943,1.98445796472421e-05,0.000151483180133787,2.45632529875885e-07,1.64234746345984e-05,1.08066656549934e-06,0.00129707472989556,0.000280054831083644,3.97931299954393e-06,3.69240251576107e-05,0.000312434059025937,0.000653271214326959,0.00165527766730884,0.000804754394460746,0.000524239140012987,0.00161897648767985,0.00409236219854576,5.29286564095594e-06,0.000129555855466705,1.24643736949682e-05,0.000104144686341979,7.90217467832127e-05,0.014343563618918,1.20590734404235e-05,2.85276478227629e-05,1.27619102865985e-05,0.00054912652798498,4.3710763575345e-05,4.54506804103426e-06,2.55627866475766e-05,0.000179886276408873,4.26046444126277e-05,0.000227224770200681,2.65517396098362e-05,0.000624868118051873,0.00482852636676448
"3",0.499756180000124,0.00708301726229095,0.116645638711905,0.0694852959275378,0.0274848551843994,0.000896584463581133,0.0297666041908936,0.0281527521564476,0.0148833020954468,0.0943206855687352,0.00591745745963548,5.91466957765258e-06,6.6753323275567e-05,0.000513066134567276,0.047617600860794,0.000199041750915012,7.53130949408152e-06,2.66101542754293e-06,0.00459947829817121,0.0012551833849005,0.000187386152888457,0.00295872872981774,9.50379531396001e-05,0.00106693551166155,0.000111176473484061,3.64909876677521e-05,8.02443094905114e-05,0.00502380479146112,0.000225939284822446,0.000239388051776163,1.87926784027658e-05,0.000209800764477985,2.32612291178301e-07,1.63178372371766e-05,1.02338369403924e-06,0.00211593933405147,0.000267182170147178,3.85531319339887e-06,0.000329943082597857,0.000270768508001502,0.0020531784216008,0.00228629038213189,0.00232215376067514,0.000523605326731382,0.00596228668281454,0.00387543843568356,5.01230681564762e-06,0.000143453514172981,1.18036748827776e-05,0.000375668890240495,7.78235314388424e-05,0.00717267570864907,1.30004747219264e-05,2.66285585683597e-05,1.2085439958126e-05,0.00128211578292102,3.76565474704076e-05,4.48292231790567e-06,0.00012641840936494,0.00143453514172981,4.30220143459012e-05,0.000466223921062189,2.61802663365691e-05,0.000977277065303435,0.00882239112163835
"4",0.503253422724601,0.00775206776899797,0.11916550686762,0.0686869260462378,0.0276325747510438,0.000982529519559045,0.0310082710759919,0.0283942017120275,0.014692872631938,0.0923938309677084,0.00627376647351464,5.94645844541243e-06,6.71120943849719e-05,0.000515823649807932,0.0463591680650658,0.000203717129743435,6.06644373085539e-06,2.67531726916274e-06,0.00420955307921169,0.00126192946904148,0.000249688694420051,0.00234364839527846,9.76219696956373e-05,0.000946473390400915,0.000107447264891228,5.75095260072175e-05,0.000135210484342988,0.0050508056347154,0.000193801694224949,0.000360561291581301,1.88936811656008e-05,0.000180280645790651,2.33862484661893e-07,1.62252581211585e-05,1.01858564871718e-06,0.00197407307140762,0.000274927984830742,5.09292824358588e-06,0.000270420968685976,0.000225350807238313,0.00203717129743435,0.00146027323090427,0.00209125549117155,0.000509292824358588,0.00565179824553689,0.00389626729151836,5.03924586210533e-06,0.0001523371456931,1.18671146835987e-05,0.000360561291581301,7.52352388113369e-05,0.00639996292556809,1.14812353189648e-05,3.97518823968384e-05,1.21503941280259e-05,0.0010816838747439,3.15491130133638e-05,4.84053533947897e-06,9.6450145497998e-05,0.0014692872631938,4.3253239625158e-05,0.000432673549897561,3.19998146278405e-05,0.000982529519559045,0.00773403970441891
"5",0.516284953934074,0.00714925703081364,0.113483143248611,0.0654292763706109,0.0277418911872603,0.000814472319966111,0.036651254398475,0.029592494292102,0.0140270232883052,0.0936643167961028,0.00678726933305093,5.96998305906928e-06,6.73775946161769e-05,0.000517864284950377,0.0355471919202987,0.000196468822960714,8.11244823130298e-06,2.6859010150586e-06,0.00434403336700147,0.00126692175201023,9.0496924440679e-05,0.00199998203013901,0.000104852690770986,0.000841621397298315,0.000107238855462205,4.30765360337632e-05,0.000107238855462205,0.0050707869819834,0.000190043541325426,0.000251762443793969,1.2398078648373e-05,0.000204704043084816,1.35745386661019e-07,1.75564033414917e-05,1.03295429036744e-06,0.00214939245239057,0.000267690190981628,4.25335544871191e-06,0.000290766618227902,0.000226242311101698,0.00201437104112507,0.0012398078648373,0.00221717464879664,0.000491398299712887,0.00575560439442719,0.0039116812027696,5.05918147808855e-06,0.000126695694216951,1.19140618355406e-05,0.000353661980714174,6.78726933305093e-05,0.00681441841038313,1.23075817239323e-05,3.04974635365088e-05,1.21984619536509e-05,0.00095021770662713,4.17808991337919e-05,4.88683391979667e-06,0.000112940161701967,0.00168324279459663,3.31218743452885e-05,0.000452484622203395,3.01354758387461e-05,0.00109501278573222,0.00696826318193228
"6",0.504283018420884,0.00710004606224378,0.117105823026628,0.0710903346232257,0.0275509335353812,0.000988614008666856,0.0285799322505509,0.0283103102481872,0.0142000921244876,0.0940980788249271,0.00629118005515272,5.92888946746721e-06,6.69138098233406e-05,0.000514299634394339,0.0466086568086029,0.000185910647665186,8.05660726304368e-06,2.66741296939678e-06,0.0040758328155267,0.00125820106309809,0.000125823601103054,0.00245356022150956,0.000104130951092617,0.000979626608588066,0.000103650570267623,3.6428784944167e-05,7.79905316997257e-05,0.00503588288807276,0.000179748001575792,0.000238770591477865,1.88378592556775e-05,0.000206710201812161,2.33171531404091e-07,1.55903077392093e-05,1.02584408564291e-06,0.00189858500465224,0.00029388798257642,3.77744147531561e-06,0.000260652470344136,0.00021569760189095,0.00189380255978445,0.00142000921244876,0.00219292561922466,0.000497644359892223,0.00565307464955866,0.00388475566073144,5.02435726913448e-06,0.000143798401260634,1.18320529610518e-05,0.000332862599595279,0.000134811001181844,0.00684839886003767,1.14473136878032e-05,2.70804332534917e-05,1.21144954484302e-05,0.00104253840913959,4.1493305820916e-05,4.31449562482317e-06,0.000125823601103054,0.00148292101300028,4.31254467178318e-05,0.000431395203781901,2.52047633487163e-05,0.00100658880882444,0.00815157187146217
"7",0.495874368538271,0.00723554590081542,0.116016761400191,0.0709613762873116,0.0262182188315499,0.000923686710742394,0.0291645526262182,0.0289079729843453,0.0160276749623264,0.0943357816619316,0.00658554414140411,5.64209271843738e-06,6.36770041402803e-05,0.000489421541459586,0.0480317089586045,0.000190724200458846,7.66688693111142e-06,2.53838284121836e-06,0.00412032694228941,0.00119733840466898,0.000176013634324801,0.00262241499303549,9.23686710742395e-05,0.00106822657566412,0.000102375277107282,3.6519835693241e-05,7.66317863727024e-05,0.00479228333225051,0.000218520328328409,0.000228013775077706,1.79266200054174e-05,0.000203382129457909,2.21892380807687e-07,1.55658316069552e-05,9.76221175587286e-07,0.0018424984082892,0.000252987799528198,3.76316808080235e-06,0.000302079765031679,0.000208599248842657,0.00191741966371609,0.00196711058769214,0.00214492027951005,0.000489896062882633,0.00544983711992742,0.00910772202101459,4.78131523931439e-06,0.000131710882828082,1.12597038993602e-05,0.000345185144866324,7.30396713864819e-05,0.00730909873148565,1.18026635261528e-05,2.54013845454159e-05,1.15284838639993e-05,0.00106694367745476,2.54013845454159e-05,4.19080081725716e-06,0.000116914790146746,0.00139579325178851,4.10393498211027e-05,0.000393165537896554,2.63421765656164e-05,0.000994673744993893,0.00831292381703968
"8",0.49552633580934,0.00682960294701727,0.118787047437056,0.072218710124763,0.0275802823871103,0.000801630381477063,0.0298789505823269,0.02843943474578,0.0154657982689009,0.0943512661116718,0.00639414940646182,5.93520526426863e-06,6.69850902930427e-05,0.000514847496182571,0.0478082102962585,0.000173371688564119,7.64742788165548e-06,2.67025445234103e-06,0.00467716689242049,0.00125954137181753,0.000180659237486638,0.00257583365002113,9.65375307884274e-05,0.000991466532421687,0.00011876005651512,4.38152632748967e-05,8.97898003046138e-05,0.00504124740249174,0.00019253524313815,0.000219526165073404,1.88579264355238e-05,0.000237700052509809,2.33419919237986e-07,1.73641597783472e-05,1.02693687423855e-06,0.00216926039593642,0.000255963909685998,4.13860803007238e-06,0.000294650897793196,0.00021448785964549,0.00215189623615807,0.000957278031303698,0.00246301159633177,0.00052749258435466,0.00577155880715528,0.00388889392768868,1.79939479568364e-06,0.000123114464257347,1.18446571498558e-05,0.000376343421517234,8.25922211218792e-05,0.00698345120204822,1.20559451310804e-05,3.08596207459745e-05,1.21274005113469e-05,0.000908694371820239,4.15375068959439e-05,4.58845672899329e-06,0.000135764337334331,0.00129781349638683,4.52547791114436e-05,0.000467302828439042,2.92401654298592e-05,0.00110212931235623,0.00901991626206318
"9",0.501274044158231,0.00709689058933696,0.117682616101664,0.070699403719091,0.0293757369963695,0.000907323986738017,0.0294655710544623,0.0287468985897193,0.0156272554089855,0.0979191233212315,0.00718672464742984,5.92625449159267e-06,6.68840713241621e-05,0.000323402609134343,0.0388115363725913,0.000196736587223392,8.05302666571846e-06,2.66622749126291e-06,0.00410541645484429,0.00125764188089967,0.000188651521995033,0.00237656887063205,0.000104084672182304,0.00102410826225875,0.000103604504852922,3.64125949021712e-05,7.79558703739245e-05,0.00503364479104128,0.000200384932075801,0.000238664474682883,1.88294871473865e-05,0.000353047848304991,2.33067902998932e-07,1.55833789399805e-05,1.02538816983751e-06,0.00194939906061534,0.000274892217764191,3.77576266730113e-06,0.000260536628587469,0.000220169645246525,0.00189296089726341,0.00157060669039061,0.00222788464070325,0.000497423191848931,0.00572242950051601,0.00388302915908207,5.02212429443291e-06,0.00014822619585324,1.18267944426953e-05,0.000332714665496611,7.49796161908282e-05,0.00682738841505834,1.14422261590913e-05,2.70683978986944e-05,1.21091114041814e-05,0.00103412277886065,4.14748649543097e-05,4.31257813387574e-06,0.000111887747236773,0.00133852746558381,4.31062804789765e-05,0.00043120347884579,2.51935615977456e-05,0.000970207827403028,0.00951342675203525
"10",0.514978593908341,0.00714189987853654,0.122269325920546,0.0741805334050662,0.0291913875195531,0.000933208250795441,0.0334050463652082,0.0293389247010281,0.0181499482246542,0.0973774242105529,0.00663720562045329,2.34254316015999e-06,4.18134431555386e-05,0.000428513992712193,0.000514978593908342,0.000208505386320582,7.23712521025036e-06,2.72344448701527e-06,0.00446949616931988,0.00133311761517056,0.000187593903476226,0.00259489028920161,6.53245775556809e-05,0.00107861733232245,0.000113489550336531,3.65665273781071e-05,7.97893054430102e-05,0.00533573240630971,0.000155217290693528,0.00023592075932099,1.9959514216282e-05,0.000223684304195764,2.4705516867526e-07,1.66549105167472e-05,1.08692550109735e-06,0.00203162292958119,0.000280248151233774,3.89471606709526e-06,0.000304911512147653,0.000252442354373338,0.00206905600747789,0.0020236335242504,0.00244833850369404,0.000543136724496118,0.00552497374603587,0.0137219702999615,1.94259676696194e-06,0.000130306208796397,4.42797792469266e-06,0.000376806637591588,8.31317145861653e-05,0.0071891316430666,1.97116436647609e-05,2.56060916978463e-05,1.28358239035654e-05,0.00109166320276724,2.74248955335803e-05,4.51368072323509e-06,0.000122221713254689,0.00135696097692194,3.89662057372954e-05,0.000433370484629597,2.76343912633507e-05,0.00102652907587499,0.0080655855961606
