"","SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","B","Ba","Be","Bi","Br","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Ho","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Se","Sm","Sn","Sr","Ta","Tb","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr"
"1",0.697405235657149,0.000657574979741385,0.133863478018782,0.00939392828201979,0.00606956695826168,0.00131514995948277,0.00216060350486455,0.0043212070097291,0.0641605301661951,0.0134333174432883,0.000281817848460594,3.11140338017939e-05,2.58033643261196e-05,4.98538686044558e-05,5.81716002807025e-05,0.000671762563868222,4.871409389207e-07,4.09039626344361e-05,2.77083308606456e-07,5.53286406132886e-05,0.000994965379355921,2.5523678899379e-06,0.000118619208475214,0.0039921039402317,1.37304849705617e-05,9.51742086321522e-06,1.67281438489239e-06,2.87050266513679e-07,0.0275209436518286,0.000531055975459191,1.80417156284553e-05,4.0301887479091e-05,8.11424979572993e-06,8.5182262875699e-07,1.2968139508691e-05,0.00424762138222685,2.03190668740088e-07,1.66451015229109e-06,0.00157157592585778,3.96806388200162e-05,9.84113563181362e-06,4.05887122913259e-05,9.1815973210613e-06,0.0240648250401842,0,7.18692722597751e-05,2.49315232361936e-05,1.77839274485401e-06,2.56625493411721e-05,0.000880767444821685,7.35945235523378e-05,0.00106123503710718,2.71680860451466e-06,4.19402543289732e-05,0.000128779014336139,2.48394251633167e-07,3.52208337924142e-05,1.199560490151e-05,4.84872587058441e-05,3.45226112849965e-05,1.75791398119921e-06,0.000265783568336365,4.16886661417242e-05
"2",0.758554512767482,0.00061104454143636,0.118771782741693,0.0070842976522778,0.00649234825276133,0.00105023280559374,0.00199544233062811,0.002854723717023,0.0401475358865609,0.0131947430666414,0.000353260125517896,3.01441882688249e-06,4.20134192375895e-05,0.000318649820716699,0.00013271123634321,0.000722751121667695,2.51577875503411e-06,4.15729686315183e-05,1.05023280559374e-05,7.10339279419769e-05,0.00101123856568819,5.72854257596588e-06,0.000496473689917043,0.00398730064181133,2.41553545286561e-05,1.6612773470301e-05,2.95974699758237e-06,4.48123676988326e-07,0.0279710632774742,0.000506110315837809,2.38689273998578e-05,4.10301101048057e-05,1.05023280559374e-05,1.43213564399147e-06,1.56580163743067e-05,0.0085450760091491,2.86427128798294e-07,1.43213564399147e-06,0.00142258807303153,4.85160314601604e-05,0,5.44211544716758e-05,5.0697601797298e-05,6.30139683356247e-06,0,7.25615392955678e-05,2.49191602054516e-05,2.55150279822611e-06,3.44667311653947e-05,0.00100440446498602,0.000343712554557953,0.00108199406500513,4.77378547997157e-06,5.34663973756815e-05,0.000118904650509685,4.77378547997157e-07,4.53509620597299e-05,4.20093122237498e-05,5.31562223317236e-05,6.58782396236076e-05,3.3416498359801e-06,0.000258739173014459,9.07019241194597e-05
"3",0.730023964135983,0.000552527941483313,0.122147800535171,0.00726206845369259,0.00616575335863851,0.0010210792700987,0,0.00304415221646247,0.0392186043247286,0.0149821911593921,0.000285115646072414,3.01291153612125e-06,4.1992411394187e-05,0.000318490487207184,6.87081378010337e-05,0.000419998211147803,2.51452079776522e-06,0.000856943163129559,1.24056359918533e-05,8.49308925596111e-05,0.00101073291911583,5.71832048303196e-06,0.000743383879819518,0.00485728363065641,0.000480002684915555,1.35230154724018e-05,2.64041924231754e-06,4.47899603056665e-07,0.027957076991002,0.000587836290075511,2.18912886329448e-05,6.87081378010337e-05,1.16082713370556e-05,0,2.09941532169825e-05,0.00544986762047676,3.25359013761363e-07,6.36660990886348e-06,0.00142187674060473,6.48910190343096e-05,4.38968658173271e-05,0.000125010639610214,1.19141440088514e-05,0.0272351424005764,0,7.62259596410905e-05,2.88603635486223e-05,2.55022697797156e-06,2.67092899013048e-05,0.00117878288934777,0.000377894757905685,0.000905611427405292,3.87617371524984e-06,4.77072085383671e-05,0.000118845194975642,3.76601485733346e-07,3.69026238026038e-05,2.4718953860188e-05,5.31296427860718e-05,0.000101789689557045,0,0.000337815010855082,2.48112719837066e-05
"4",0.741644674222752,0.00054522838358045,0.115713551702172,0.00622096647495071,0.0057750944037366,0.00101895140537986,0,0.00279764727968329,0.0375939439563832,0.0122006023538904,0.000384341319573104,2.82201501408247e-06,3.93317938516315e-05,0.00029831109409146,9.49728299238304e-05,0.000393387340961471,2.35520205603226e-06,3.8919456252022e-05,2.02544974348009e-06,0.000196639744897867,0.000946693402304224,8.93817022263034e-07,2.32392425788389e-05,0.00373279989379887,2.72326336532816e-05,1.26662041819908e-05,2.47312364002727e-06,4.19520915059691e-07,0.0261857310022567,0.000646229707096173,2.05042678681877e-05,3.84112472071329e-05,4.02217660018365e-05,0,0.000293171983302275,0.0051045668169689,3.04744434343286e-07,5.96322478646314e-06,0.00180014748283775,0.000151055076762453,0.00028870289819096,4.55846681354147e-05,1.11592699851398e-05,0.0299026484798098,0,7.13963221259826e-05,0.000113514761827405,2.38864591106411e-06,2.50170030594387e-05,0.00110409581303719,0.000161780881029609,0.00126475108650219,3.6305813464769e-06,0.000267251289656647,0.000111315224676189,3.52740209702093e-07,3.45644925785149e-05,6.34610085806754e-05,4.97633760027859e-05,0.00164730477203077,0,0.000336969017393164,0.00049785608140051
"5",0.747209806044855,0.000526893212968041,0.115107642339234,0.00677259052059834,0.00609114532703688,0.000999296485500311,0.000870330674918762,0.00276220632312822,0.038576615270446,0.0128400171061455,0.000267641766258055,2.97645412596797e-06,4.14842867621926e-05,0.000314636627516043,0.00014235261255712,0.000414916068222634,2.48409411083331e-06,4.1049383353272e-05,2.13629559581992e-06,0,0.000998502654753316,5.64912656454532e-06,9.89869160165403e-05,0.00361066560326999,2.87229814135622e-05,1.33593816863859e-05,2.60846913487505e-06,4.42479842356637e-07,0.0276187854048308,0.000547727601958189,2.16263954626984e-05,1.69691856028355e-05,1.14678067053424e-05,0,0,0.00538392208681646,3.21422042207583e-07,6.28957143430137e-06,0.0013198255468872,4.79050026915241e-05,0.000138581682423156,0.000130097089621739,1.17699781979577e-05,0.0236625865906206,0,7.53035956613832e-05,2.8511141841164e-05,2.5193682322682e-06,2.63860970278464e-05,0.00137638949889665,0.000296960748049621,0.000785296200397886,3.82927049447219e-06,4.71299326216667e-05,0.00011740712154865,3.72044460190076e-07,6.59912773443602e-05,2.44198448327118e-05,5.09075568085064e-05,0.000159321798159955,0,0.000255480516576023,2.07401157367989e-05
"6",0.761101992780845,0.000554379583363399,0.108512711084975,0.00673476271824792,0.00596087350170028,0.000959473044791484,0,0.00287572422715565,0.0350207661348892,0.0111354227409935,0.000275641628968515,2.91279645713853e-06,4.05970589143674e-05,0.00030790746812424,6.36573462409735e-05,0.000687314825355438,2.43096658608198e-06,4.01714568203692e-05,2.09060646647167e-06,6.24580049349841e-05,0.000977147596475396,5.52830823078234e-06,9.04118830668898e-05,0.00368825128698788,2.81086806512334e-05,1.43920956718723e-05,2.55268159127039e-06,4.33016489630083e-07,0.0270281001732214,0.000505476231962744,2.22339426725719e-05,3.96468991911392e-05,8.11861807131256e-06,0,0,0.00526877570299823,3.14547762594528e-07,6.15505585351322e-06,0.00137924250188776,4.47446564157567e-05,0,7.04604444907131e-05,1.05173006832913e-05,0.0227862854724917,0,7.36930714767649e-05,2.30642558844107e-05,2.46548629698489e-06,3.15519020498738e-05,0.00171312067007049,6.16276917231453e-05,0.00110699202542817,3.96705201211864e-06,4.58517406982084e-05,0.000105634291950601,3.64087514766331e-07,3.79176366739711e-05,2.38975756058271e-05,5.13642147872468e-05,5.90444950640913e-05,0,0.000276771070612928,6.44876594528122e-05
"7",0.7475213376064,0.000508090393243776,0.114019182163325,0.00634062446264517,0.00399674119294865,0.00093942094395008,0.000821759871447386,0.00264083740506046,0.041788357099171,0.0123730889734976,0.000277343956613493,2.94830871602213e-06,3.61387579829703e-05,0.000311661417252208,9.922315113577e-05,0.000634062446264517,2.46060446707114e-06,4.06612195605154e-05,2.11609474179524e-06,6.4433444465761e-05,0.00138205069288879,5.59570831038582e-06,0.000100852347859452,0.00368858124115588,2.84513763249104e-05,1.59682884110799e-05,3.3617449286484e-06,4.38295744087746e-07,0.0273576216157963,0.000500526467154317,2.670719582204e-05,4.94923558939903e-05,9.05803494663596e-06,1.49410885717707e-06,1.72756336611098e-05,0.00663010805372323,3.18382668926256e-07,6.23009712060118e-06,0.00162484338218006,4.47298839117384e-05,5.63092275548607e-05,4.7624719822519e-05,9.99185298237163e-06,0.0223182510540824,0,5.8830536251347e-05,2.92285045185263e-05,2.49554503570587e-06,2.85748318935114e-05,0.00125131616788579,0.000279211592684964,0.00123263980717108,4.29556296438406e-06,4.23019570188257e-05,0.000127933070895786,3.6852640030843e-07,3.90335938937508e-05,2.41889302899228e-05,6.08849359299654e-05,7.0876788912337e-05,2.70807230363343e-06,0.000367924306079852,3.0815995179277e-05
"8",0.716389072692033,0.00389593953814132,0.108808025672375,0.0271788163017954,0.00538010698124277,0.000556562791163045,0.00231901162984602,0.0114095372188424,0.0357127790996287,0.020963865133808,0.000463802325969204,2.92869143202846e-06,4.08185948993028e-05,0.000309587702753152,7.69911861108879e-05,0.000672513372655346,2.44423224106769e-06,4.03906703173805e-05,1.85520930387682e-07,8.71948372822104e-05,0.000982479838785586,2.78281395581523e-06,0.000137067554707378,0.00347758984011709,1.85520930387682e-05,1.66968837348914e-05,2.87557442100907e-06,3.98870000333516e-07,0.0271755910741125,0.000486899681802471,2.65294930454385e-05,3.98632502051491e-05,8.81224419341488e-06,1.52127162917899e-06,2.15204279249711e-05,0.00672513372655346,3.89593953814132e-07,1.85520930387682e-06,0.00160930131064795,5.62128419074676e-05,0,5.10182558566125e-05,1.29864651271377e-05,0.0201614871098813,0,6.97558698257683e-05,2.5045325602337e-05,2.47894032419163e-06,3.71041860775364e-05,0.00114583229771789,0.000199001772075344,0.00249525651371432,4.52671070145943e-06,5.64911233030491e-05,0.000158351390132406,4.73078372488588e-07,4.36901791062991e-05,2.40279834011448e-05,5.28734651604893e-05,7.55070186677865e-05,3.16313186310997e-06,0.000222625116465218,5.56562791163045e-05
"9",0.743797580907232,0.00051652439123238,0.116119178268065,0.0068655175049588,0.00606983720420136,0.000987165424671308,0.00122714677908988,0.00288081199473379,0.0395849088752179,0.0128015603985441,0.000301400837875722,2.96604185590623e-06,3.85563493026705e-05,0.000313535961623554,7.61359620686168e-05,0.000413464603502382,2.47540422090183e-06,1.87886930886198e-05,2.1288223791218e-06,8.2019419606329e-05,0.000995009679938771,5.62936471742333e-06,0.000110973089908921,0.00392331035429644,2.86225023109793e-05,1.87112336911506e-05,3.322051624772e-06,4.1800557259488e-07,0.0275221690149112,0.000540174926297819,3.09592131202385e-05,4.69717327215495e-05,1.02775304175017e-05,1.73660865793526e-06,2.21344251079886e-05,0.00536508798140552,4.01942958104713e-07,6.26756917470825e-06,0.00127293395675399,6.0025049146967e-05,7.51547723544791e-05,9.83115947235665e-05,1.46771788550484e-05,0.0242567601470723,0,7.35241051439806e-05,2.84114037984948e-05,2.51055494595195e-06,3.96132579790126e-05,0.00146551806091234,0.000332680237545298,0.000878371401892975,5.2763060303237e-06,5.61331320218223e-05,0.000117429331803874,5.05544219365851e-07,4.33538499688791e-05,1.87886930886198e-05,4.69717327215495e-05,7.98278128588673e-05,3.41888971259236e-06,0.000258344529968522,3.75773861772396e-05
"10",0.74233948602532,0.000373175561656564,0.115311248551878,0.007276923452303,0.00602786712507886,0.00102623279455555,0.00093293890414141,0.00279881671242423,0.0396499034260099,0.0129678507675656,0.000279881671242423,2.94553306675998e-06,4.10533249422258e-05,0.000311368007414175,7.46351123313128e-05,0.000766875779204239,2.45828796102265e-06,4.06229395515537e-05,2.11410257022352e-06,7.04368872626764e-05,0.00098812965439776,3.07869838366665e-06,0.000146471407950201,0.00395566095355958,1.00757401647272e-05,1.68861941649595e-05,3.07869838366665e-06,4.1049311782222e-07,0.0273318661167743,0.000514982275086058,2.50027626309898e-05,5.07518763852927e-05,8.95621347975754e-06,1.5859961370404e-06,1.82856025211716e-05,0.00735155856463431,3.73175561656564e-07,6.22423187169357e-06,0.00159532552608181,4.64603574262422e-05,1.57666674799898e-05,4.90725863578382e-05,1.10086790688686e-05,0.0243030584528837,0,7.45213000702281e-05,2.7148522110515e-05,2.49319563528542e-06,3.20930983024645e-05,0.00115242148250216,8.49907341672824e-05,0.00121282057538383,4.57140063029291e-06,5.0285406933222e-05,0.000116187431137441,4.85128230153533e-07,4.22621323576059e-05,1.18483240825959e-05,5.1941491734931e-05,7.95796885232623e-05,3.26528616449493e-06,0.000252826443022322,4.93524680290806e-05
"11",0.742861270247274,0.000464346337196696,0.115993715031735,0.00705806432538978,0.0060004315571226,0.00102156194183273,0.00120730047671141,0.0026003394883015,0.0390050923245224,0.0129088281740681,0.000278607802318017,2.93212660458295e-06,4.08664725675945e-05,0.000309950829837172,7.73600997769695e-05,0.000778244461141662,2.44709917317925e-06,4.04380460568028e-05,2.78607802318017e-07,7.20665515329272e-05,0.000983632226415309,2.41460095342282e-06,0.000142089979182189,0.00429056015569747,1.69022066739597e-05,1.55091676623696e-05,2.85108651038771e-06,4.17911703477026e-07,0.0272074663490524,0.000530654994148384,2.54461792783789e-05,3.99100073136448e-05,8.72971113929788e-06,1.40232593833402e-06,1.93168076273825e-05,0.00575789458123903,3.34329362781621e-07,1.48590827902943e-06,0.00166235988716417,4.96850580800464e-05,6.50084872075374e-05,0.000111443120927207,1.19801354996748e-05,0.0247589466993278,0,7.80101846490449e-05,2.47960944063036e-05,2.48184796672193e-06,3.37115440804801e-05,0.00114717628760297,0.00019923518875361,0.00132803052438255,4.55059410452762e-06,5.47928677892101e-05,0.000181838025646226,4.17911703477026e-07,4.216264741746e-05,4.55059410452762e-05,5.89719848239804e-05,6.53799642772948e-05,2.85108651038771e-06,0.000253533100109396,4.59702873824729e-05
